Datum;Eroeffnung;Hoch;Tief;Schluss;Volumen
  06.11.2001;112,47;112,60;112,20;112,26;678.796
  07.11.2001;112,46;112,82;112,42;112,71;714.352
  08.11.2001;112,76;113,11;112,28;112,41;1.173.329
  09.11.2001;112,32;112,57;112,12;112,22;673.390
  12.11.2001;112,20;112,66;111,79;112,36;725.034
  13.11.2001;112,19;112,19;111,55;111,66;982.626
  14.11.2001;111,65;111,70;110,85;110,94;1.181.509
  15.11.2001;110,35;110,81;110,26;110,38;1.208.706
  16.11.2001;109,96;110,64;109,84;109,87;1.258.928
  19.11.2001;109,91;110,67;109,91;110,59;633.378
  20.11.2001;110,67;110,85;110,32;110,43;596.073
  21.11.2001;110,22;110,68;109,68;109,77;885.387
  22.11.2001;109,75;110,02;109,65;109,77;411.353
  23.11.2001;109,76;110,45;109,76;110,00;607.818
  26.11.2001;110,12;110,41;110,05;110,29;511.324
  27.11.2001;110,08;110,14;109,06;109,32;1.140.106
  28.11.2001;109,69;109,84;109,42;109,70;744.803
  29.11.2001;109,51;110,14;109,46;110,12;835.233
  30.11.2001;110,20;110,63;110,17;110,38;644.556
  03.12.2001;110,40;110,80;110,40;110,58;605.194
  04.12.2001;110,70;110,96;110,52;110,90;690.980
  05.12.2001;110,90;110,90;109,12;109,26;754.096
  06.12.2001;109,29;109,43;108,85;109,00;80.664
  07.12.2001;108,51;108,85;107,69;107,74;802.701
  10.12.2001;107,96;108,31;107,76;108,00;631.572
  11.12.2001;108,19;108,56;108,18;108,27;616.098
  12.12.2001;108,45;109,04;108,36;109,00;694.746
  13.12.2001;109,10;109,23;108,29;108,53;772.823
  14.12.2001;108,54;108,83;108,32;108,62;452.118
  17.12.2001;108,42;108,45;107,57;107,70;528.788
  18.12.2001;108,12;108,23;107,81;108,18;477.793
  19.12.2001;108,41;108,77;108,25;108,49;398.906
  20.12.2001;108,45;108,75;108,01;108,20;355.685
  21.12.2001;108,30;108,53;107,49;107,70;234.390
  27.12.2001;107,40;107,40;107,03;107,11;98.936
  28.12.2001;107,40;107,52;106,75;106,79;144.402
  31.12.2001;110,40;110,96;106,75;106,79;0
  02.01.2002;107,35;107,69;106,94;107,17;558.184
  03.01.2002;106,99;107,62;106,87;107,58;652.159
  04.01.2002;107,57;107,63;107,07;107,35;704.110
  07.01.2002;107,52;108,35;107,25;108,29;898.602
  08.01.2002;108,28;108,47;108,05;108,07;805.933
  09.01.2002;107,98;108,07;107,56;107,74;822.526
  10.01.2002;107,90;108,26;107,81;108,20;857.370
  11.01.2002;108,30;108,62;107,78;108,59;986.480
  14.01.2002;108,82;109,07;108,68;108,95;825.889
  15.01.2002;108,81;109,02;108,65;108,98;719.252
  16.01.2002;109,05;109,16;108,74;108,80;757.716
  17.01.2002;108,77;108,91;108,38;108,43;955.326
  18.01.2002;108,48;108,60;108,18;108,52;535.476
  21.01.2002;108,56;108,67;108,34;108,66;227.597
  22.01.2002;108,55;108,59;108,05;108,24;687.747
  23.01.2002;108,18;108,60;108,03;108,55;859.831
  24.01.2002;108,30;108,33;107,76;107,92;1.103.757
  25.01.2002;107,91;108,07;107,07;107,10;1.051.137
  28.01.2002;107,23;107,39;106,83;107,28;940.975
  29.01.2002;107,28;107,65;106,95;107,55;1.005.826
  30.01.2002;107,77;107,78;107,36;107,69;853.548
  31.01.2002;107,47;107,93;107,29;107,89;928.070
  01.02.2002;107,65;108,09;107,51;108,05;684.601
  04.02.2002;107,98;108,50;107,98;108,46;465.268
  05.02.2002;108,46;108,77;108,33;108,56;863.721
  06.02.2002;108,68;108,78;108,36;108,41;858.182
  07.02.2002;108,43;108,47;107,51;107,66;1.236.229
  08.02.2002;107,70;107,94;107,41;107,84;689.663
  11.02.2002;107,75;107,79;107,55;107,73;379.320
  12.02.2002;107,73;107,92;107,31;107,47;793.124
  13.02.2002;107,17;107,36;106,98;107,27;817.458
  14.02.2002;107,35;107,63;107,16;107,56;731.067
  15.02.2002;107,61;107,98;107,54;107,92;594.086
  18.02.2002;107,99;108,02;107,80;107,90;98.603
  19.02.2002;107,84;108,24;107,56;107,62;726.683
  20.02.2002;107,68;107,78;107,36;107,72;657.318
  21.02.2002;107,55;107,58;107,23;107,43;618.050
  22.02.2002;107,65;108,00;107,57;107,95;561.692
  25.02.2002;107,91;107,92;107,46;107,55;428.145
  26.02.2002;107,56;107,68;107,29;107,36;755.030
  27.02.2002;107,28;107,63;107,13;107,52;733.666
  28.02.2002;107,74;107,82;107,35;107,77;719.845
  01.03.2002;107,72;107,74;107,15;107,24;691.819
  04.03.2002;107,05;107,15;106,85;107,05;760.425
  05.03.2002;107,12;107,13;106,31;106,71;1.201.938
  06.03.2002;106,78;106,79;106,07;106,19;876.480
  07.03.2002;106,08;106,34;106,00;106,28;57.125
  08.03.2002;105,10;105,45;105,05;105,24;852.998
  11.03.2002;105,23;105,57;105,23;105,37;481.740
  12.03.2002;105,35;105,62;105,26;105,34;507.791
  13.03.2002;105,26;105,47;104,99;105,22;797.170
  14.03.2002;105,22;105,38;104,89;105,01;837.073
  15.03.2002;104,79;105,17;104,72;104,99;782.134
  18.03.2002;105,16;105,24;104,91;105,17;457.505
  19.03.2002;105,19;105,35;105,13;105,22;458.378
  20.03.2002;105,31;105,51;104,84;104,92;798.801
  21.03.2002;104,91;105,16;104,82;105,10;829.381
  22.03.2002;105,18;105,18;104,57;104,80;713.149
  25.03.2002;104,80;104,82;104,50;104,62;415.443
  26.03.2002;104,66;105,05;104,66;105,00;749.375
  27.03.2002;105,02;105,22;104,93;105,03;618.223
  28.03.2002;105,08;105,25;104,65;104,78;566.639
  31.03.2002;107,72;107,74;104,50;104,78;0
  02.04.2002;104,75;104,93;104,63;104,93;317.431
  03.04.2002;105,03;105,31;104,95;105,26;429.264
  04.04.2002;105,32;105,75;105,26;105,72;589.598
  05.04.2002;105,70;105,84;105,52;105,83;498.461
  08.04.2002;105,83;105,89;105,45;105,48;568.845
  09.04.2002;105,42;105,57;105,31;105,56;503.279
  10.04.2002;105,63;105,76;105,33;105,45;619.949
  11.04.2002;105,39;105,85;105,26;105,79;618.291
  12.04.2002;105,70;105,83;105,48;105,74;616.788
  15.04.2002;105,74;106,12;105,67;106,06;438.533
  16.04.2002;106,00;106,01;105,34;105,52;795.636
  17.04.2002;105,55;105,60;105,28;105,35;668.728
  18.04.2002;105,30;106,05;105,13;105,44;916.082
  19.04.2002;105,43;105,44;105,18;105,34;517.842
  22.04.2002;105,29;105,70;105,24;105,66;468.623
  23.04.2002;105,61;105,74;105,38;105,43;635.345
  24.04.2002;105,42;105,83;105,35;105,77;828.119
  25.04.2002;105,90;106,25;105,86;106,14;996.933
  26.04.2002;106,09;106,32;105,95;106,29;703.016
  29.04.2002;106,39;106,46;105,87;105,92;553.258
  30.04.2002;105,91;106,17;105,89;105,98;637.828
  02.05.2002;106,20;106,22;105,51;105,61;940.998
  03.05.2002;105,65;106,29;105,56;106,28;636.504
  06.05.2002;106,21;106,26;106,07;106,11;204.093
  07.05.2002;106,18;106,48;106,13;106,21;651.419
  08.05.2002;106,17;106,18;105,70;105,74;576.402
  09.05.2002;105,60;105,64;105,36;105,51;498.674
  10.05.2002;105,63;105,67;105,36;105,62;487.906
  13.05.2002;105,72;105,77;105,39;105,42;589.890
  14.05.2002;105,35;105,37;104,97;105,08;904.729
  15.05.2002;105,16;105,23;104,93;105,09;695.207
  16.05.2002;105,17;105,35;105,12;105,27;708.258
  17.05.2002;105,22;105,25;104,98;105,12;555.281
  20.05.2002;105,16;105,69;105,12;105,63;449.111
  21.05.2002;105,63;105,78;105,40;105,69;675.253
  22.05.2002;105,76;105,96;105,72;105,80;623.937
  23.05.2002;105,75;106,19;105,62;106,17;865.234
  24.05.2002;105,95;106,04;105,77;105,84;553.610
  27.05.2002;105,88;105,90;105,54;105,69;328.467
  28.05.2002;105,67;105,92;105,50;105,85;668.917
  29.05.2002;105,93;106,15;105,81;105,99;742.746
  30.05.2002;106,15;106,36;106,02;106,17;664.846
  31.05.2002;106,25;106,33;105,71;105,76;550.858
  03.06.2002;105,78;106,23;105,66;106,17;449.133
  04.06.2002;106,32;106,41;106,09;106,38;639.578
  05.06.2002;106,20;106,33;106,03;106,24;629.862
  06.06.2002;106,17;106,18;105,99;106,02;100.357
  07.06.2002;106,15;106,29;105,81;105,90;619.484
  10.06.2002;105,82;106,20;105,79;106,06;400.298
  11.06.2002;106,12;106,13;105,76;106,08;457.865
  12.06.2002;106,20;106,39;106,08;106,35;542.398
  13.06.2002;106,26;106,88;106,11;106,74;771.386
  14.06.2002;106,87;107,35;106,75;107,15;761.558
  17.06.2002;107,15;107,15;106,83;106,87;492.111
  18.06.2002;106,93;107,36;106,88;107,14;773.722
  19.06.2002;107,37;107,46;107,26;107,40;655.161
  20.06.2002;107,56;107,68;106,97;107,13;1.029.403
  21.06.2002;107,18;107,43;107,01;107,38;635.212
  24.06.2002;107,38;107,75;107,15;107,59;1.008.764
  25.06.2002;107,38;107,45;107,12;107,27;854.388
  26.06.2002;107,88;108,23;107,65;107,89;1.246.213
  27.06.2002;107,74;107,87;107,43;107,61;858.075
  28.06.2002;107,46;107,69;107,37;107,42;645.581
  30.06.2002;105,78;108,23;105,66;107,42;0
  01.07.2002;107,50;107,59;107,15;107,33;547.769
  02.07.2002;107,47;107,80;107,36;107,79;725.467
  03.07.2002;107,74;107,75;107,38;107,53;880.756
  04.07.2002;107,37;107,39;107,20;107,22;397.743
  05.07.2002;107,12;107,15;106,89;106,90;581.009
  08.07.2002;107,02;107,21;106,94;107,14;447.230
  09.07.2002;107,22;107,23;106,99;107,12;545.756
  10.07.2002;107,35;107,74;107,34;107,63;820.606
  11.07.2002;107,90;108,17;107,81;107,94;856.143
  12.07.2002;107,79;108,37;107,65;108,21;864.389
  15.07.2002;108,35;108,65;108,14;108,46;709.822
  16.07.2002;108,30;108,70;108,03;108,05;1.116.806
  17.07.2002;108,25;108,29;107,73;108,13;858.783
  18.07.2002;108,14;108,25;107,83;108,11;619.971
  19.07.2002;108,32;108,56;108,26;108,44;660.504
  22.07.2002;108,68;108,84;108,46;108,81;857.430
  23.07.2002;108,65;108,83;108,38;108,60;944.784
  24.07.2002;108,90;109,90;108,76;109,41;1.490.373
  25.07.2002;109,00;109,52;108,95;109,20;1.236.500
  26.07.2002;109,44;109,72;109,24;109,41;796.514
  29.07.2002;109,28;109,34;108,80;108,84;545.794
  30.07.2002;108,76;108,98;108,59;108,75;730.748
  31.07.2002;108,73;109,36;108,66;109,24;856.671
  01.08.2002;109,40;109,78;109,26;109,68;787.865
  02.08.2002;109,78;110,41;109,70;110,36;868.948
  05.08.2002;110,31;110,87;110,22;110,78;709.658
  06.08.2002;110,86;111,08;110,18;110,36;920.006
  07.08.2002;110,35;110,96;110,14;110,75;888.207
  08.08.2002;110,63;110,70;110,24;110,53;844.066
  09.08.2002;110,36;110,87;110,25;110,73;610.659
  12.08.2002;110,80;111,03;110,72;110,98;490.431
  13.08.2002;110,92;111,38;110,86;111,23;801.181
  14.08.2002;111,69;111,89;111,43;111,53;1.039.311
  15.08.2002;111,33;111,38;110,37;110,77;1.062.490
  16.08.2002;110,68;111,10;110,32;110,70;970.732
  19.08.2002;110,55;110,77;110,19;110,30;715.436
  20.08.2002;110,46;110,83;110,38;110,81;642.664
  21.08.2002;110,84;110,87;109,82;109,89;1.126.031
  22.08.2002;110,00;110,09;109,63;109,74;834.150
  23.08.2002;109,65;110,13;109,59;110,06;635.691
  26.08.2002;109,97;110,14;109,74;110,09;283.490
  27.08.2002;110,03;110,28;109,73;110,07;847.443
  28.08.2002;110,12;110,74;110,12;110,67;746.211
  29.08.2002;110,71;111,04;110,60;110,72;867.610
  30.08.2002;110,80;111,05;110,56;110,88;636.355
  31.08.2002;109,40;111,89;109,26;110,88;0
  02.09.2002;110,92;111,35;110,89;111,29;409.089
  03.09.2002;111,38;112,07;111,23;111,99;1.201.635
  04.09.2002;112,15;112,25;111,72;111,89;979.788
  05.09.2002;111,83;112,47;111,58;112,23;863.213
  06.09.2002;112,14;112,53;112,14;112,46;68.912
  09.09.2002;111,25;111,58;111,05;111,44;576.592
  10.09.2002;111,27;111,29;110,80;111,11;777.627
  11.09.2002;111,04;111,10;110,47;110,55;751.201
  12.09.2002;110,56;111,23;110,56;111,18;803.518
  13.09.2002;111,31;111,61;111,25;111,33;809.222
  16.09.2002;111,39;112,00;111,21;111,90;777.425
  17.09.2002;111,50;111,97;111,26;111,90;849.202
  18.09.2002;112,18;112,38;112,01;112,09;1.033.779
  19.09.2002;112,07;112,52;112,05;112,13;929.286
  20.09.2002;112,35;112,57;111,74;111,91;946.284
  23.09.2002;112,25;112,44;111,85;112,34;782.892
  24.09.2002;112,24;112,82;112,12;112,64;1.107.861
  25.09.2002;112,76;112,87;112,05;112,25;1.128.943
  26.09.2002;112,02;112,37;111,87;112,12;1.099.499
  27.09.2002;112,18;112,36;112,01;112,25;604.086
  30.09.2002;112,55;112,94;112,37;112,75;814.077
  01.10.2002;112,75;112,81;112,27;112,42;985.658
  02.10.2002;112,26;112,26;111,63;111,76;1.095.043
  03.10.2002;112,06;112,27;111,59;111,91;925.999
  04.10.2002;111,86;112,23;111,62;112,20;971.411
  07.10.2002;112,46;112,57;112,28;112,38;664.807
  08.10.2002;112,30;112,77;112,11;112,57;875.477
  09.10.2002;112,45;112,83;112,38;112,70;889.228
  10.10.2002;112,86;112,97;112,06;112,18;1.180.972
  11.10.2002;112,28;112,28;111,19;111,20;1.094.526
  14.10.2002;111,30;111,50;111,16;111,35;447.744
  15.10.2002;111,35;111,35;110,25;110,31;1.378.223
  16.10.2002;110,38;110,64;110,09;110,24;1.012.794
  17.10.2002;110,02;110,50;109,67;110,31;1.276.329
  18.10.2002;110,12;110,62;109,81;110,31;931.373
  21.10.2002;110,42;110,57;109,79;109,93;544.693
  22.10.2002;109,90;110,20;109,80;109,88;864.962
  23.10.2002;109,79;110,58;109,73;110,39;911.170
  24.10.2002;110,27;110,33;109,84;110,05;848.530
  25.10.2002;110,40;110,53;110,10;110,48;687.877
  28.10.2002;110,80;110,85;110,57;110,72;0
  29.10.2002;110,87;111,29;110,81;111,23;0
  30.10.2002;111,15;111,24;110,71;110,87;0
  31.10.2002;112,75;112,97;109,67;111,43;0
  01.11.2002;111,35;111,44;110,70;110,77;0
  04.11.2002;110,75;110,89;110,58;110,72;0
  05.11.2002;110,77;110,84;110,23;110,34;0
  06.11.2002;110,24;110,43;109,97;110,41;0
  07.11.2002;110,73;111,14;110,48;111,09;0
  08.11.2002;111,24;111,87;111,17;111,87;0
  11.11.2002;111,85;111,95;111,67;111,89;0
  12.11.2002;111,67;111,73;111,56;111,65;0
  13.11.2002;112,19;112,31;111,92;112,15;0
  14.11.2002;112,22;112,29;111,51;111,51;0
  15.11.2002;111,36;111,73;111,29;111,65;0
  18.11.2002;111,60;111,60;111,31;111,59;0
  19.11.2002;111,76;111,87;111,63;111,64;0
  20.11.2002;111,60;112,13;111,56;111,83;0
  21.11.2002;111,55;111,65;111,23;111,26;0
  22.11.2002;111,29;111,44;111,14;111,16;0
  25.11.2002;111,05;111,10;110,76;111,00;0
  26.11.2002;111,08;111,52;110,99;111,51;0
  27.11.2002;111,52;111,57;110,92;111,00;0
  28.11.2002;110,88;111,17;110,88;111,09;0
  29.11.2002;111,09;111,50;110,97;111,43;0
  30.11.2002;111,35;112,39;109,96;111,45;0
  02.12.2002;111,37;111,37;110,87;111,09;0
  03.12.2002;111,15;111,66;111,15;111,54;0
  04.12.2002;111,60;111,67;111,34;111,58;0
  05.12.2002;111,63;111,82;111,22;111,81;0
  06.12.2002;111,78;111,96;111,72;111,95;0
  09.12.2002;111,73;111,95;111,58;111,81;0
  31.12.2002;111,37;113,70;110,86;113,54;0
  03.01.2003;112,58;112,79;112,23;112,54;0
  06.01.2003;112,47;112,81;112,23;112,67;0
  07.01.2003;112,81;112,99;112,54;112,92;0
  08.01.2003;112,94;113,54;112,86;113,54;0
  09.01.2003;113,40;113,53;113,00;113,18;0
  10.01.2003;113,15;113,49;112,96;113,25;0
  13.01.2003;113,05;113,17;112,72;113,01;0
  14.01.2003;113,17;113,26;112,85;113,25;0
  16.01.2003;113,27;113,49;112,99;113,42;0
  17.01.2003;113,64;114,11;113,53;114,04;0
  20.01.2003;113,04;113,50;113,04;113,48;0
  21.01.2003;113,43;113,66;113,37;113,59;0
  22.01.2003;113,75;113,83;113,71;113,78;0
  23.01.2003;113,59;114,14;113,59;114,14;0
  24.01.2003;114,03;114,67;113,98;114,60;0
  27.01.2003;114,41;114,77;113,41;114,35;0
  28.01.2003;114,11;114,33;114,11;114,19;0
  29.01.2003;114,41;114,66;114,14;114,14;0
  30.01.2003;114,04;114,10;113,85;113,95;0
  31.01.2003;113,75;115,66;112,18;114,90;0
  03.02.2003;113,91;114,15;113,80;114,06;0
  04.02.2003;114,26;114,66;114,26;114,57;0
  05.02.2003;114,67;114,82;114,09;114,09;0
  06.02.2003;114,26;114,61;114,20;114,49;0
  07.02.2003;114,58;114,73;114,50;114,73;0
  10.02.2003;114,62;114,78;114,49;114,50;0
  11.02.2003;114,28;114,86;114,20;114,70;0
  12.02.2003;114,79;115,22;114,79;115,13;0
  13.02.2003;115,31;115,60;115,22;115,57;0
  14.02.2003;115,45;115,48;114,83;114,96;0
  18.02.2003;114,80;115,01;114,70;114,84;0
  19.02.2003;115,09;115,52;115,02;115,50;0
  20.02.2003;115,43;115,70;115,43;115,66;0
  21.02.2003;115,66;115,80;115,27;115,37;0
  24.02.2003;115,46;115,83;115,46;115,65;0
  25.02.2003;115,84;116,10;115,68;115,74;0
  26.02.2003;115,60;115,86;115,48;115,78;0
  27.02.2003;115,94;115,94;115,08;115,29;0
  28.02.2003;114,80;117,00;114,55;116,67;0
  03.03.2003;116,48;116,81;116,42;116,72;0
  04.03.2003;115,95;116,06;115,72;115,75;0
  05.03.2003;116,02;116,11;115,78;115,82;0
  06.03.2003;115,84;116,33;115,63;116,25;0
  10.03.2003;116,58;116,82;116,58;116,78;0
  11.03.2003;116,85;116,85;116,44;116,55;0
  12.03.2003;116,46;116,67;116,36;116,40;0
  13.03.2003;116,15;116,21;115,11;115,25;0
  14.03.2003;115,10;115,33;114,65;114,75;0
  18.03.2003;113,65;114,16;113,45;113,75;0
  19.03.2003;113,65;114,08;112,89;113,02;0
  20.03.2003;112,87;113,73;112,87;113,40;0
  21.03.2003;113,30;113,30;112,44;112,63;0
  24.03.2003;113,03;113,38;113,03;113,27;0
  26.03.2003;113,40;113,76;112,96;113,33;0
  31.03.2003;116,48;117,10;112,41;114,72;0
  01.04.2003;113,50;114,88;113,45;114,88;0
  02.04.2003;114,60;114,60;113,81;113,89;0
  03.04.2003;114,04;114,04;113,37;113,64;0
  04.04.2003;113,58;113,71;113,23;113,54;0
  07.04.2003;112,86;113,02;112,65;112,99;0
  08.04.2003;113,13;113,33;112,83;113,24;0
  09.04.2003;113,52;113,85;113,14;113,85;0
  10.04.2003;113,93;114,07;113,76;113,93;0
  14.04.2003;113,51;113,51;113,11;113,13;0
  15.04.2003;113,04;113,64;112,87;113,48;0
  16.04.2003;113,26;113,99;113,26;113,97;0
  17.04.2003;114,12;114,24;113,63;113,67;0
  18.04.2003;114,07;114,07;113,67;113,67;0
  22.04.2003;114,07;114,36;113,67;114,08;0
  23.04.2003;114,02;114,02;113,71;113,77;0
  24.04.2003;113,99;114,51;113,93;114,45;0
  26.04.2003;114,46;114,56;114,23;114,43;0
  28.04.2003;114,04;114,04;113,73;113,73;0
  29.04.2003;114,04;114,04;113,34;113,55;0
  30.04.2003;114,72;114,98;112,65;114,80;0
  01.05.2003;113,63;114,21;113,63;114,21;0
  02.05.2003;114,30;114,32;113,90;114,03;0
  05.05.2003;114,30;114,30;113,91;114,26;0
  06.05.2003;113,96;114,26;113,96;114,17;0
  07.05.2003;114,78;115,11;114,64;115,06;0
  08.05.2003;115,23;115,49;115,10;115,27;0
  09.05.2003;115,34;115,52;115,29;115,49;0
  12.05.2003;115,20;115,88;115,20;115,46;0
  13.05.2003;115,20;115,76;115,20;115,76;0
  14.05.2003;115,61;115,76;115,38;115,67;0
  19.05.2003;116,75;117,08;116,72;117,07;0
  20.05.2003;116,83;117,15;116,57;117,15;0
  21.05.2003;117,23;117,40;117,00;117,18;0
  22.05.2003;116,96;117,50;116,96;117,40;0
  23.05.2003;117,52;118,00;117,50;117,94;0
  26.05.2003;117,88;118,19;117,80;118,19;0
  27.05.2003;118,13;118,48;117,56;117,68;0
  28.05.2003;117,59;117,59;116,64;116,94;0
  29.05.2003;117,15;117,58;116,68;117,58;0
  30.05.2003;117,55;117,98;117,03;117,56;0
  31.05.2003;114,98;119,00;114,48;118,01;0
  02.06.2003;117,35;117,35;116,88;117,09;0
  03.06.2003;117,30;118,33;117,14;118,33;0
  04.06.2003;118,25;118,29;117,73;117,97;0
  05.06.2003;117,89;118,50;117,52;118,20;0
  06.06.2003;118,11;118,47;117,57;117,96;0
  09.06.2003;118,12;118,67;118,11;118,58;0
  10.06.2003;118,61;119,20;118,33;119,14;0
  11.06.2003;119,05;119,35;118,75;119,18;0
  12.06.2003;119,00;119,28;118,80;119,21;0
  13.06.2003;119,11;119,76;119,11;119,70;0
  16.06.2003;119,65;119,99;119,13;119,23;0
  17.06.2003;119,27;119,36;118,31;118,51;0
  18.06.2003;118,45;118,47;117,53;117,66;0
  19.06.2003;117,77;118,04;117,28;117,94;0
  20.06.2003;117,75;118,27;117,34;117,34;0
  23.06.2003;117,45;117,87;117,44;117,84;0
  24.06.2003;118,07;118,07;117,48;117,88;0
  25.06.2003;118,12;118,56;118,00;118,25;0
  26.06.2003;117,34;117,61;116,56;116,66;0
  27.06.2003;116,44;116,90;116,09;116,12;0
  30.06.2003;117,80;120,00;116,08;116,83;0
  01.07.2003;116,89;117,13;116,66;116,71;0
  02.07.2003;116,53;116,53;115,92;116,29;0
  03.07.2003;116,25;116,35;115,54;115,72;0
  04.07.2003;115,61;116,24;115,61;116,24;0
  07.07.2003;115,89;115,94;115,46;115,61;0
  08.07.2003;115,46;116,07;115,28;115,65;0
  09.07.2003;115,91;116,18;115,77;115,95;0
  10.07.2003;116,23;116,49;116,12;116,49;0
  11.07.2003;116,48;116,48;116,10;116,45;0
  14.07.2003;116,62;116,83;116,54;116,64;0
  15.07.2003;116,28;116,36;115,07;115,07;0
  16.07.2003;114,70;115,47;114,70;115,22;0
  17.07.2003;115,54;115,55;114,66;115,33;0
  24.07.2003;115,44;115,44;113,78;114,24;0
  25.07.2003;114,70;114,80;114,24;114,80;0
  28.07.2003;114,48;114,48;113,68;113,72;0
  29.07.2003;113,68;114,39;113,64;113,86;0
  30.07.2003;113,45;113,85;113,32;113,81;0
  31.07.2003;116,89;117,14;113,93;114,00;0
  01.08.2003;112,95;113,44;112,65;112,97;0
  04.08.2003;113,22;113,50;113,05;113,45;0
  05.08.2003;113,55;113,62;113,14;113,14;0
  06.08.2003;113,19;113,55;113,02;113,51;0
  07.08.2003;113,62;113,99;113,62;113,94;0
  08.08.2003;114,02;114,60;113,99;114,60;0
  11.08.2003;114,43;114,43;113,98;113,98;0
  12.08.2003;114,08;114,28;114,00;114,10;0
  13.08.2003;113,79;113,79;113,05;113,23;0
  14.08.2003;113,18;113,18;112,64;112,73;0
  15.08.2003;113,03;113,33;113,01;113,30;0
  18.08.2003;112,98;113,36;112,84;113,36;0
  19.08.2003;113,15;113,50;112,80;113,44;0
  20.08.2003;113,55;113,74;112,95;113,12;0
  21.08.2003;113,14;113,21;112,75;112,80;0
  22.08.2003;112,91;113,17;112,91;113,09;0
  25.08.2003;114,00;114,39;113,96;114,01;0
  31.08.2003;113,88;115,70;113,53;114,28;0
  01.09.2003;113,29;113,41;112,76;112,79;0
  02.09.2003;112,68;112,68;111,67;111,69;0
  03.09.2003;111,60;111,99;111,60;111,67;0
  04.09.2003;111,70;112,15;111,67;112,11;0
  05.09.2003;112,16;112,54;112,10;112,41;0
