Datum;Eroeffnung;Hoch;Tief;Schluss;Volumen
  11.07.2013;143,11;143,24;142,69;142,93;674.339
  12.07.2013;143,10;143,84;143,09;143,64;661.824
  15.07.2013;143,66;143,68;143,23;143,39;411.512
  16.07.2013;143,42;143,80;143,24;143,69;436.988
  17.07.2013;143,81;143,98;143,27;143,94;645.890
  18.07.2013;143,95;144,35;143,93;144,23;585.012
  19.07.2013;144,24;144,37;143,99;144,22;396.795
  22.07.2013;144,28;144,35;144,06;144,20;350.469
  23.07.2013;144,25;144,31;143,56;143,82;659.868
  24.07.2013;143,86;143,94;142,31;142,72;874.788
  25.07.2013;142,47;142,80;142,16;142,28;797.579
  26.07.2013;142,61;142,75;142,17;142,48;542.934
  29.07.2013;142,57;142,73;142,23;142,46;415.953
  30.07.2013;142,46;142,57;142,25;142,45;452.818
  31.07.2013;142,47;142,96;141,82;142,37;1.056.712
  01.08.2013;142,67;143,29;142,25;142,39;807.111
  02.08.2013;142,30;142,82;141,67;142,60;736.771
  05.08.2013;142,73;142,96;142,11;142,22;456.068
  06.08.2013;142,15;142,27;141,86;142,07;426.685
  07.08.2013;142,13;142,55;141,83;142,26;583.788
  08.08.2013;142,46;142,71;142,04;142,29;516.128
  09.08.2013;142,10;142,52;142,01;142,28;336.922
  12.08.2013;142,44;142,44;141,91;142,23;444.660
  13.08.2013;141,90;141,93;140,63;140,86;783.082
  14.08.2013;140,76;141,11;140,56;140,95;661.428
  15.08.2013;140,95;141,01;139,83;140,11;758.152
  16.08.2013;140,08;140,38;139,72;140,22;456.126
  19.08.2013;139,77;140,24;139,71;139,93;549.944
  20.08.2013;140,25;140,68;140,14;140,61;587.417
  21.08.2013;140,52;140,71;139,96;140,14;532.766
  22.08.2013;139,80;139,98;139,46;139,73;671.350
  23.08.2013;139,77;139,85;139,06;139,58;721.484
  26.08.2013;139,65;140,15;139,57;140,05;215.574
  27.08.2013;140,00;140,95;139,93;140,54;658.880
  28.08.2013;140,79;140,92;140,14;140,30;646.730
  29.08.2013;140,28;140,83;140,06;140,60;654.961
  30.08.2013;140,60;140,94;140,40;140,66;544.645
  02.09.2013;140,32;140,34;139,79;140,10;399.465
  03.09.2013;140,16;140,27;139,55;139,61;801.956
  04.09.2013;139,74;139,96;139,51;139,73;542.504
  05.09.2013;139,43;139,48;138,42;138,59;144.708
  06.09.2013;136,42;137,81;136,42;137,69;882.584
  09.09.2013;137,53;137,75;137,36;137,62;413.325
  10.09.2013;137,20;137,29;136,60;136,73;720.771
  11.09.2013;136,71;137,35;136,71;137,10;631.210
  12.09.2013;137,46;137,94;137,40;137,78;663.871
  13.09.2013;137,29;138,16;137,17;137,99;586.954
  16.09.2013;138,48;138,66;138,13;138,50;553.547
  17.09.2013;138,30;138,47;138,00;138,07;514.587
  18.09.2013;138,10;139,19;137,59;137,72;649.480
  19.09.2013;139,45;139,50;138,44;138,56;875.771
  20.09.2013;138,60;138,88;138,13;138,32;638.238
  23.09.2013;138,55;138,80;138,02;138,78;525.571
  24.09.2013;138,79;139,75;138,70;139,54;766.607
  25.09.2013;139,65;139,99;139,55;139,94;583.837
  26.09.2013;139,85;140,09;139,71;139,87;620.956
  27.09.2013;139,82;140,54;139,74;140,45;588.725
  30.09.2013;140,78;140,87;140,22;140,50;712.273
  01.10.2013;140,43;140,61;140,07;140,26;678.719
  02.10.2013;140,19;140,46;139,91;140,32;803.127
  03.10.2013;140,17;140,47;139,75;140,23;679.496
  04.10.2013;140,20;140,35;139,81;139,96;478.818
  07.10.2013;140,09;140,45;140,04;140,31;400.397
  08.10.2013;140,24;140,34;139,96;140,22;553.709
  09.10.2013;140,26;140,65;140,11;140,24;649.841
  10.10.2013;139,94;140,12;139,51;139,65;769.079
  11.10.2013;139,80;139,87;139,47;139,79;613.184
  14.10.2013;139,77;139,91;139,29;139,75;236.263
  15.10.2013;139,41;139,55;139,07;139,24;650.895
  16.10.2013;139,17;139,35;138,79;138,91;649.194
  17.10.2013;139,50;139,77;139,26;139,68;698.158
  18.10.2013;139,70;140,24;139,58;140,05;583.469
  21.10.2013;140,07;140,12;139,82;139,91;378.302
  22.10.2013;139,90;140,64;139,78;140,54;691.464
  23.10.2013;140,69;140,91;140,55;140,86;618.493
  24.10.2013;140,71;141,22;140,70;140,87;639.564
  25.10.2013;140,86;141,12;140,84;141,06;476.676
  28.10.2013;140,94;141,23;140,92;141,15;423.456
  29.10.2013;141,10;141,45;140,94;141,27;555.521
  30.10.2013;141,52;141,90;141,42;141,85;663.231
  31.10.2013;141,57;142,32;141,52;142,00;982.214
  01.11.2013;142,06;142,19;141,69;141,85;606.019
  04.11.2013;141,85;142,08;141,83;141,89;343.716
  05.11.2013;141,88;141,97;141,11;141,16;726.800
  06.11.2013;141,37;141,44;141,06;141,15;624.338
  07.11.2013;141,20;142,10;141,05;141,83;803.496
  08.11.2013;141,92;141,95;140,87;141,02;768.832
  11.11.2013;141,08;141,26;140,93;141,01;259.319
  12.11.2013;140,96;140,99;140,53;140,70;666.419
  13.11.2013;140,70;141,40;140,66;141,33;619.584
  14.11.2013;141,49;141,78;141,39;141,70;642.524
  15.11.2013;141,67;141,74;141,35;141,63;409.795
  18.11.2013;141,70;141,95;141,45;141,85;384.690
  19.11.2013;141,85;141,91;141,33;141,41;554.156
  20.11.2013;141,31;141,60;140,81;141,44;818.307
  21.11.2013;140,77;141,04;140,56;140,98;837.152
  22.11.2013;141,00;141,11;140,69;140,95;551.717
  25.11.2013;140,86;141,38;140,84;141,32;435.701
  26.11.2013;141,39;141,78;141,28;141,70;578.136
  27.11.2013;141,65;141,75;141,37;141,63;588.978
  28.11.2013;141,57;141,70;141,14;141,65;417.697
  29.11.2013;141,69;141,88;141,51;141,71;516.110
  02.12.2013;141,57;141,64;141,05;141,12;752.250
  03.12.2013;141,17;141,42;140,94;141,28;766.351
  04.12.2013;141,23;141,24;140,26;140,38;806.379
  05.12.2013;140,39;140,59;139,75;139,96;123.429
  06.12.2013;139,59;140,15;139,46;140,11;774.463
  09.12.2013;140,12;140,24;139,94;140,09;352.242
  10.12.2013;140,08;140,40;140,03;140,17;451.735
  11.12.2013;140,20;140,47;140,11;140,30;393.979
  12.12.2013;140,17;140,42;139,97;140,10;547.867
  13.12.2013;140,19;140,38;140,01;140,25;388.225
  16.12.2013;140,47;140,59;140,14;140,20;387.407
  17.12.2013;140,23;140,43;140,12;140,29;361.717
  18.12.2013;140,39;140,49;139,69;140,14;483.359
  19.12.2013;140,15;140,25;139,63;139,80;585.832
  20.12.2013;139,81;139,96;139,43;139,92;409.496
  23.12.2013;139,77;139,93;139,62;139,75;148.714
  27.12.2013;139,58;139,63;138,83;138,96;216.955
  30.12.2013;138,74;139,25;138,69;139,17;235.347
  02.01.2014;138,69;139,22;138,68;139,12;295.893
  03.01.2014;139,10;139,25;138,94;139,09;269.315
  06.01.2014;139,08;139,63;139,08;139,54;384.626
  07.01.2014;139,64;139,85;139,50;139,76;498.434
  08.01.2014;139,76;139,92;139,43;139,54;716.245
  09.01.2014;139,55;139,83;139,25;139,56;749.835
  10.01.2014;139,62;140,37;139,58;140,25;718.733
  13.01.2014;140,34;140,91;140,19;140,65;507.434
  14.01.2014;140,77;140,83;140,50;140,68;591.607
  15.01.2014;140,55;140,80;140,38;140,54;649.325
  16.01.2014;140,59;141,23;140,57;141,16;672.126
  17.01.2014;141,16;141,57;141,15;141,40;561.438
  20.01.2014;141,49;141,76;141,41;141,57;281.810
  21.01.2014;141,47;141,78;141,30;141,65;593.429
  22.01.2014;141,57;141,73;141,36;141,51;560.003
  23.01.2014;141,53;142,45;141,37;142,04;861.865
  24.01.2014;142,33;142,90;142,21;142,66;966.420
  27.01.2014;142,63;142,69;142,40;142,55;555.182
  28.01.2014;142,43;142,63;142,26;142,46;692.453
  29.01.2014;142,37;143,30;142,25;142,90;1.010.650
  30.01.2014;143,09;143,42;142,93;143,23;961.604
  31.01.2014;143,43;144,06;143,36;143,88;1.081.661
  03.02.2014;143,99;144,32;143,59;144,02;748.681
  04.02.2014;144,12;144,23;143,85;143,98;657.091
  05.02.2014;143,96;144,57;143,88;144,07;921.885
  06.02.2014;144,02;144,06;143,27;143,33;964.304
  07.02.2014;143,33;144,14;143,32;143,83;937.329
  10.02.2014;143,91;143,94;143,56;143,65;392.631
  11.02.2014;143,59;143,69;143,39;143,64;602.950
  12.02.2014;143,56;143,66;143,09;143,17;702.091
  13.02.2014;143,39;143,98;143,36;143,78;725.292
  14.02.2014;143,84;143,84;143,49;143,60;563.646
  17.02.2014;143,67;143,68;143,33;143,55;261.593
  18.02.2014;143,50;143,96;143,43;143,72;772.162
  19.02.2014;143,81;144,29;143,72;143,91;781.135
  20.02.2014;143,87;144,24;143,41;143,45;890.209
  21.02.2014;143,45;143,95;143,45;143,87;605.980
  24.02.2014;143,97;144,02;143,52;143,68;460.859
  25.02.2014;143,66;144,12;143,49;143,97;582.103
  26.02.2014;143,97;144,80;143,90;144,46;809.536
  27.02.2014;144,64;145,33;144,58;145,07;896.174
  28.02.2014;145,10;145,20;144,18;144,38;1.086.851
  03.03.2014;144,95;145,42;144,83;145,14;1.036.351
  04.03.2014;145,00;145,00;144,60;144,76;920.891
  05.03.2014;144,67;144,75;144,38;144,70;200.576
  06.03.2014;142,67;142,68;141,93;142,18;822.342
  07.03.2014;142,23;142,46;141,81;142,24;753.312
  10.03.2014;142,34;142,60;142,12;142,48;559.944
  11.03.2014;142,38;142,68;142,07;142,32;771.089
  12.03.2014;142,45;143,11;142,42;142,83;836.906
  13.03.2014;142,82;143,79;142,79;143,44;908.389
  14.03.2014;143,75;143,97;143,36;143,46;1.024.372
  17.03.2014;143,37;143,55;143,13;143,24;578.487
  18.03.2014;143,26;143,46;143,08;143,26;716.254
  19.03.2014;143,26;143,28;142,32;142,96;712.157
  20.03.2014;142,61;142,65;142,10;142,40;891.766
  21.03.2014;142,37;142,59;142,32;142,51;415.161
  24.03.2014;142,37;143,18;142,22;143,03;731.421
  25.03.2014;143,09;143,32;143,04;143,24;854.256
  26.03.2014;143,18;143,60;143,16;143,41;617.349
  27.03.2014;143,50;143,92;143,46;143,84;632.719
  28.03.2014;143,68;144,08;143,42;143,58;666.137
  31.03.2014;143,55;143,68;143,02;143,38;768.860
  01.04.2014;143,40;143,41;143,12;143,21;516.152
  02.04.2014;143,23;143,24;142,72;142,78;638.035
  03.04.2014;142,84;142,99;142,49;142,92;821.091
  04.04.2014;142,87;143,70;142,62;143,50;804.583
  07.04.2014;143,67;143,79;143,34;143,67;555.997
  08.04.2014;143,50;143,69;143,36;143,42;573.633
  09.04.2014;143,50;143,54;143,15;143,26;519.078
  10.04.2014;143,57;144,05;143,51;143,89;695.326
  11.04.2014;143,79;144,32;143,72;144,08;715.798
  14.04.2014;144,28;144,30;143,82;143,88;460.630
  15.04.2014;143,88;144,64;143,83;144,55;652.073
  16.04.2014;144,38;144,48;144,22;144,36;527.872
  17.04.2014;144,43;144,48;143,65;144,09;470.543
  22.04.2014;143,84;143,99;143,62;143,70;392.472
  23.04.2014;143,85;144,08;143,65;144,00;547.574
  24.04.2014;143,84;144,17;143,55;143,92;706.734
  25.04.2014;143,98;144,51;143,97;144,47;541.831
  28.04.2014;144,29;144,43;144,10;144,27;436.315
  29.04.2014;144,18;144,30;143,80;144,25;690.828
  30.04.2014;144,32;144,73;144,00;144,54;774.996
  02.05.2014;144,75;144,97;144,11;144,80;733.929
  05.05.2014;144,83;144,92;144,62;144,66;183.804
  06.05.2014;144,63;144,78;144,41;144,67;458.221
  07.05.2014;144,78;144,89;144,29;144,55;637.961
  08.05.2014;144,55;144,96;144,34;144,89;765.687
  09.05.2014;144,92;145,03;144,71;144,86;464.387
  12.05.2014;144,72;144,84;144,62;144,77;357.470
  13.05.2014;144,68;145,33;144,65;145,31;727.059
  14.05.2014;145,28;145,97;145,25;145,84;781.335
  15.05.2014;145,78;146,75;145,73;146,65;1.068.814
  16.05.2014;146,63;146,76;146,25;146,33;642.976
  19.05.2014;146,34;146,58;146,07;146,27;529.570
  20.05.2014;146,09;146,34;145,95;146,09;584.964
  21.05.2014;146,28;146,32;145,75;145,85;640.580
  22.05.2014;145,75;146,24;145,67;146,10;513.947
  23.05.2014;145,99;146,20;145,95;146,09;384.035
  26.05.2014;146,06;146,21;145,85;146,00;111.404
  27.05.2014;146,02;146,54;145,90;146,40;545.438
  28.05.2014;146,50;147,09;146,41;147,04;777.212
  29.05.2014;147,08;147,12;146,65;146,93;550.563
  30.05.2014;146,63;146,84;146,52;146,81;590.176
  02.06.2014;146,72;147,04;146,52;146,72;833.236
  03.06.2014;146,72;146,72;145,95;146,12;1.283.387
  04.06.2014;146,06;146,26;145,81;145,93;1.184.002
  05.06.2014;145,99;146,43;145,25;146,19;236.312
  06.06.2014;145,25;145,99;145,16;145,64;835.700
  09.06.2014;145,52;145,76;145,33;145,39;334.515
  10.06.2014;145,56;145,57;144,94;145,00;543.497
  11.06.2014;144,89;145,30;144,58;145,18;715.725
  12.06.2014;144,97;145,63;144,90;145,25;557.502
  13.06.2014;145,35;145,65;144,91;145,45;626.311
  16.06.2014;145,65;145,81;145,51;145,70;389.393
  17.06.2014;145,66;145,72;145,02;145,05;562.286
  18.06.2014;145,14;145,68;144,91;145,46;580.060
  19.06.2014;145,77;146,33;145,71;146,14;595.996
  20.06.2014;146,05;146,08;145,66;145,83;421.897
  23.06.2014;145,81;146,26;145,72;146,14;392.391
  24.06.2014;146,02;146,30;145,99;146,11;481.535
  25.06.2014;146,35;146,92;146,21;146,84;576.853
  26.06.2014;146,78;147,18;146,73;147,13;580.073
  27.06.2014;147,19;147,19;146,81;146,92;456.902
  30.06.2014;146,90;147,13;146,77;147,01;484.605
  01.07.2014;146,98;147,19;146,85;147,11;424.746
  02.07.2014;147,01;147,25;146,55;146,65;615.452
  03.07.2014;146,62;146,62;145,85;146,53;728.216
  04.07.2014;146,55;147,01;146,52;146,84;227.216
  07.07.2014;146,80;146,98;146,71;146,96;310.149
  08.07.2014;146,88;147,47;146,81;147,38;535.163
  09.07.2014;147,40;147,54;147,23;147,33;436.753
  10.07.2014;147,54;148,06;147,47;147,61;759.989
  11.07.2014;147,64;147,72;147,39;147,64;464.628
  14.07.2014;147,50;147,66;147,46;147,58;232.401
  15.07.2014;147,62;147,90;147,43;147,50;673.428
  16.07.2014;147,63;147,86;147,60;147,76;497.251
  17.07.2014;147,95;148,48;147,87;148,20;644.760
  18.07.2014;148,35;148,49;148,12;148,25;467.550
  21.07.2014;148,30;148,45;148,20;148,41;324.674
  22.07.2014;148,29;148,33;147,91;148,00;638.588
  23.07.2014;148,14;148,44;148,01;148,32;461.465
  24.07.2014;148,32;148,39;147,78;147,88;604.109
  25.07.2014;147,95;148,40;147,81;148,29;484.294
  28.07.2014;148,35;148,46;148,06;148,27;429.738
  29.07.2014;148,24;148,78;148,18;148,69;626.941
  30.07.2014;148,64;148,71;147,75;148,10;742.475
  31.07.2014;147,94;148,27;147,65;147,99;921.218
  01.08.2014;147,98;148,62;147,74;148,42;813.259
  04.08.2014;148,40;148,57;148,33;148,46;391.468
  05.08.2014;148,40;148,48;147,84;148,01;550.957
  06.08.2014;148,21;148,99;148,19;148,82;775.145
  07.08.2014;148,90;149,49;148,86;149,24;708.900
  08.08.2014;149,68;149,84;149,16;149,48;813.981
  11.08.2014;149,22;149,51;149,16;149,34;429.655
  12.08.2014;149,31;149,54;149,25;149,37;471.248
  13.08.2014;149,24;149,87;149,07;149,73;695.009
  14.08.2014;149,88;150,16;149,79;149,92;719.442
  15.08.2014;149,88;150,70;149,86;150,41;655.657
  18.08.2014;150,20;150,27;149,81;149,91;433.686
  19.08.2014;149,85;150,25;149,82;150,11;490.599
  20.08.2014;150,07;150,37;149,94;150,32;476.678
  21.08.2014;150,13;150,40;149,95;150,21;590.666
  22.08.2014;150,28;150,62;150,10;150,27;603.091
  25.08.2014;150,41;151,09;150,40;150,73;381.717
  26.08.2014;150,90;151,03;150,76;150,82;559.054
  27.08.2014;151,00;151,47;150,94;151,30;671.951
  28.08.2014;151,39;151,83;151,24;151,58;730.116
  29.08.2014;151,67;151,71;151,26;151,54;669.645
  01.09.2014;151,52;151,63;151,42;151,57;293.936
  02.09.2014;151,52;151,53;150,86;151,09;1.210.071
  03.09.2014;151,03;151,09;150,54;150,84;1.470.221
  04.09.2014;150,95;151,49;150,49;150,65;1.578.682
  05.09.2014;150,63;151,28;150,60;151,11;443.510
  08.09.2014;149,13;149,43;148,63;149,10;603.103
  09.09.2014;148,62;148,69;148,16;148,40;958.828
  10.09.2014;148,34;148,45;148,02;148,38;836.408
  11.09.2014;148,36;148,72;148,28;148,39;890.026
  12.09.2014;148,31;148,33;147,77;147,90;658.335
  15.09.2014;147,92;148,38;147,81;148,17;565.029
  16.09.2014;148,32;148,62;148,10;148,20;680.050
  17.09.2014;148,15;148,60;148,04;148,40;657.340
  18.09.2014;147,99;148,47;147,72;147,88;850.390
  19.09.2014;147,80;148,71;147,63;148,49;763.584
  22.09.2014;148,77;148,97;148,57;148,76;523.128
  23.09.2014;148,90;149,25;148,82;148,93;590.951
  24.09.2014;148,95;149,17;148,78;149,01;634.347
  25.09.2014;148,90;149,48;148,90;149,37;632.857
  26.09.2014;149,51;149,72;149,26;149,44;724.533
  29.09.2014;149,46;149,68;149,21;149,52;568.402
  30.09.2014;149,47;149,80;149,30;149,70;892.519
  01.10.2014;149,72;150,42;149,65;150,21;892.526
  02.10.2014;150,33;150,35;149,85;150,12;895.834
  03.10.2014;149,99;150,07;149,45;149,82;629.706
  06.10.2014;149,94;150,23;149,93;150,12;569.577
  07.10.2014;150,16;150,35;149,83;150,11;841.263
  08.10.2014;150,18;150,43;149,95;150,20;766.141
  09.10.2014;150,32;150,78;150,14;150,21;945.169
  10.10.2014;150,30;150,58;150,02;150,40;711.390
  13.10.2014;150,75;150,76;150,22;150,37;474.934
  14.10.2014;150,38;151,19;150,24;150,91;959.256
  15.10.2014;150,92;152,49;150,92;151,81;1.640.806
  16.10.2014;151,65;152,47;150,87;151,12;1.412.187
  17.10.2014;151,21;151,26;150,49;150,64;951.841
  20.10.2014;150,68;151,12;150,64;150,78;695.337
  21.10.2014;151,01;151,12;150,26;150,58;777.381
  22.10.2014;150,59;150,83;150,29;150,64;657.480
  23.10.2014;150,79;150,93;150,08;150,26;633.907
  24.10.2014;150,40;150,74;150,27;150,35;615.975
  27.10.2014;150,29;150,72;150,07;150,61;531.576
  28.10.2014;150,55;150,71;150,23;150,53;568.719
  29.10.2014;150,56;150,66;150,06;150,33;498.391
  30.10.2014;150,26;151,10;150,23;150,88;795.676
  31.10.2014;150,76;151,15;150,55;150,91;814.480
  03.11.2014;151,17;151,35;150,68;150,76;537.984
  04.11.2014;150,98;151,45;150,83;151,36;717.696
  05.11.2014;151,19;151,31;151,07;151,16;495.937
  06.11.2014;151,26;151,35;150,77;151,13;715.466
  07.11.2014;151,11;151,40;150,78;151,27;649.111
  10.11.2014;151,37;151,59;151,08;151,30;424.516
  11.11.2014;151,11;151,35;150,97;151,26;325.470
  12.11.2014;151,33;151,71;151,31;151,49;600.003
  13.11.2014;151,34;151,80;151,29;151,62;553.239
  14.11.2014;151,68;151,93;151,62;151,74;454.086
  17.11.2014;152,02;152,08;151,51;151,66;545.481
  18.11.2014;151,68;151,85;151,55;151,59;486.284
  19.11.2014;151,65;151,75;150,94;151,13;725.963
  20.11.2014;151,15;151,77;151,09;151,64;756.936
  21.11.2014;151,59;152,05;151,54;151,97;565.357
  24.11.2014;151,98;152,06;151,80;151,88;440.460
  25.11.2014;151,99;152,43;151,95;152,32;574.522
  26.11.2014;152,42;152,57;152,25;152,55;570.857
  27.11.2014;152,49;152,97;152,48;152,88;387.817
  28.11.2014;152,90;153,00;152,75;152,85;504.952
  01.12.2014;152,96;153,01;152,16;152,53;749.030
  02.12.2014;152,20;152,54;152,15;152,29;1.000.590
  03.12.2014;152,25;152,45;152,10;152,39;1.279.325
  04.12.2014;152,35;152,57;151,89;152,10;1.180.893
  05.12.2014;152,30;152,42;151,80;151,93;297.791
  08.12.2014;152,72;153,70;152,59;153,49;622.808
  09.12.2014;153,56;153,98;153,45;153,91;760.944
  10.12.2014;153,83;154,23;153,82;153,97;515.533
  11.12.2014;154,13;154,33;153,96;154,06;606.427
  12.12.2014;154,29;154,80;154,23;154,73;555.954
  15.12.2014;154,70;154,73;154,35;154,65;472.300
  16.12.2014;154,62;155,44;154,53;155,03;846.551
  17.12.2014;155,02;155,45;154,92;155,12;551.706
  18.12.2014;155,05;155,39;154,59;154,83;566.338
  19.12.2014;154,90;155,21;154,58;155,11;353.954
  22.12.2014;155,23;155,23;154,90;155,05;228.923
  23.12.2014;155,13;155,31;154,92;155,17;204.242
  29.12.2014;155,14;155,88;155,06;155,82;238.135
  30.12.2014;155,69;155,96;155,56;155,87;225.597
  02.01.2015;155,84;156,57;155,74;156,48;337.404
  05.01.2015;156,51;156,58;156,20;156,22;593.491
  06.01.2015;156,40;157,20;156,29;156,92;735.017
  07.01.2015;156,85;157,26;156,51;156,73;759.121
  08.01.2015;156,61;156,75;156,27;156,33;676.220
  09.01.2015;156,37;156,77;156,10;156,74;663.818
  12.01.2015;156,52;156,90;156,30;156,71;484.348
  13.01.2015;156,71;157,04;156,56;156,68;606.258
  14.01.2015;156,95;157,41;156,84;157,26;745.298
  15.01.2015;157,02;157,70;157,00;157,44;902.298
  16.01.2015;157,65;157,97;157,37;157,42;760.319
  19.01.2015;157,58;157,88;157,40;157,77;363.245
  20.01.2015;157,63;157,85;157,53;157,69;618.305
  21.01.2015;157,70;157,76;156,61;156,81;1.052.782
  22.01.2015;156,62;158,08;156,00;157,74;1.216.809
  23.01.2015;157,82;158,94;157,69;158,73;820.234
  26.01.2015;158,88;159,05;158,13;158,15;547.700
  27.01.2015;158,31;158,48;158,15;158,42;595.361
  28.01.2015;158,17;159,19;157,83;158,74;674.402
  29.01.2015;158,95;159,11;158,47;158,72;578.317
  30.01.2015;158,70;159,54;158,62;159,39;634.940
  02.02.2015;159,37;159,50;159,16;159,35;484.028
  03.02.2015;159,34;159,37;158,66;158,91;639.674
  04.02.2015;158,66;159,04;158,52;158,62;675.582
  05.02.2015;159,13;159,18;158,32;158,58;661.776
  06.02.2015;158,57;158,96;158,32;158,42;612.700
  09.02.2015;158,58;159,11;158,45;158,84;520.435
  10.02.2015;158,62;158,80;158,18;158,46;755.055
  11.02.2015;158,56;158,88;158,52;158,61;424.022
  12.02.2015;158,78;159,24;158,45;159,10;748.388
  13.02.2015;159,09;159,13;158,72;158,99;518.982
  16.02.2015;158,81;159,37;158,77;158,93;268.279
  17.02.2015;159,36;159,36;158,29;158,61;577.446
  18.02.2015;158,55;158,72;158,23;158,53;712.209
  19.02.2015;158,70;158,88;158,33;158,63;690.558
  20.02.2015;158,48;159,20;158,20;158,82;758.728
  23.02.2015;158,53;158,95;158,41;158,86;467.283
  24.02.2015;158,95;158,95;158,51;158,95;558.504
  25.02.2015;158,95;159,58;158,90;159,45;720.536
  26.02.2015;159,54;160,00;159,47;159,80;693.472
  27.02.2015;159,80;159,80;159,22;159,46;844.131
  02.03.2015;159,44;159,64;159,01;159,13;733.045
  03.03.2015;159,08;159,26;158,74;159,00;1.327.595
  04.03.2015;158,78;159,04;158,60;158,77;1.208.723
  05.03.2015;158,72;159,55;158,06;158,99;608.332
  06.03.2015;157,15;157,16;156,12;156,16;770.217
  09.03.2015;156,23;157,37;156,20;157,28;692.541
  10.03.2015;157,29;158,49;157,26;158,33;800.511
  11.03.2015;158,40;158,79;158,14;158,64;770.215
  12.03.2015;158,61;158,83;157,90;157,96;753.518
  13.03.2015;157,93;158,18;157,58;157,99;593.095
  16.03.2015;158,02;158,06;157,46;157,70;511.357
  17.03.2015;157,78;157,83;157,50;157,59;477.883
  18.03.2015;157,67;159,13;157,62;158,65;734.829
  19.03.2015;158,93;159,00;158,45;158,69;529.846
  20.03.2015;158,79;158,98;158,59;158,76;369.248
  23.03.2015;158,88;158,95;158,24;158,37;430.619
  24.03.2015;158,39;158,67;158,10;158,13;492.100
  25.03.2015;158,33;158,56;158,13;158,33;454.584
  26.03.2015;158,29;158,56;158,17;158,41;434.263
  27.03.2015;158,44;158,60;158,05;158,54;530.938
  30.03.2015;158,52;158,89;158,39;158,48;395.013
  31.03.2015;158,54;158,88;158,35;158,76;496.429
  01.04.2015;158,72;159,21;158,56;158,94;572.243
  02.04.2015;158,92;159,07;158,62;158,75;399.227
  07.04.2015;158,86;158,90;158,63;158,77;284.953
  08.04.2015;158,95;159,19;158,93;159,08;386.083
  09.04.2015;159,15;159,44;159,00;159,12;454.404
  10.04.2015;159,04;159,37;159,01;159,19;385.153
  13.04.2015;159,21;159,40;159,03;159,20;385.536
  14.04.2015;159,35;159,62;159,24;159,54;455.024
  15.04.2015;159,47;160,05;159,44;159,96;491.173
  16.04.2015;159,92;160,40;159,90;160,18;609.389
  17.04.2015;160,32;160,69;160,21;160,29;486.837
  20.04.2015;160,34;160,51;160,24;160,36;353.245
  21.04.2015;160,36;160,44;159,82;160,00;507.052
  22.04.2015;159,98;160,18;159,11;159,19;716.871
  23.04.2015;159,24;159,58;159,02;159,17;613.270
  24.04.2015;159,17;159,38;158,93;159,29;546.428
  27.04.2015;159,40;159,55;159,03;159,19;392.338
  28.04.2015;159,20;159,47;159,05;159,27;495.192
  29.04.2015;159,19;159,21;157,60;157,73;1.151.159
  30.04.2015;157,74;157,89;156,42;156,70;1.231.163
  04.05.2015;156,68;156,75;155,46;155,67;632.928
  05.05.2015;155,53;156,22;154,60;154,85;1.220.081
  06.05.2015;154,74;154,97;153,70;153,93;1.301.171
  07.05.2015;153,73;154,44;151,44;154,00;1.725.063
  08.05.2015;154,36;154,96;153,56;154,76;988.226
  11.05.2015;154,77;155,03;153,39;154,13;720.301
  12.05.2015;153,30;153,51;152,27;153,04;1.250.570
  13.05.2015;152,95;154,16;151,97;152,72;1.032.792
  14.05.2015;152,15;153,21;152,01;152,70;709.421
  15.05.2015;153,10;153,90;153,01;153,56;668.513
  18.05.2015;153,46;153,84;153,24;153,51;566.665
  19.05.2015;153,54;154,77;153,48;153,89;988.964
  20.05.2015;153,88;154,46;153,55;153,67;681.553
  21.05.2015;153,68;153,99;153,00;153,60;858.331
  22.05.2015;153,58;154,19;153,55;154,00;576.922
  26.05.2015;154,26;154,95;154,04;154,77;634.981
  27.05.2015;154,71;155,15;154,36;154,71;712.914
  28.05.2015;154,90;155,24;154,79;154,90;566.721
  29.05.2015;155,27;155,70;155,06;155,43;638.808
  01.06.2015;155,47;155,79;154,58;155,25;866.354
  02.06.2015;154,85;154,97;152,73;153,13;1.679.602
  03.06.2015;152,90;153,19;150,61;151,18;1.701.614
  04.06.2015;150,71;151,90;149,60;151,54;1.309.193
  05.06.2015;151,54;151,75;150,49;151,65;293.302
  08.06.2015;151,45;151,82;150,89;151,50;18.668
  09.06.2015;150,67;150,83;149,34;149,52;759.370
  10.06.2015;149,41;149,64;148,23;148,98;1.033.198
  11.06.2015;149,04;150,76;148,66;150,39;869.586
  12.06.2015;150,91;151,30;149,93;151,04;780.067
  15.06.2015;151,38;151,83;151,00;151,27;672.117
  16.06.2015;151,44;152,21;151,28;151,43;787.121
  17.06.2015;151,73;151,94;151,26;151,81;584.347
  18.06.2015;152,06;152,47;150,60;151,47;763.319
  19.06.2015;151,43;152,22;151,38;152,04;541.397
  22.06.2015;151,75;151,79;150,29;150,36;814.048
  23.06.2015;150,36;150,85;150,02;150,69;669.423
  24.06.2015;150,67;151,57;150,62;151,08;598.367
  25.06.2015;151,32;151,45;150,45;150,87;650.330
  26.06.2015;151,03;151,10;149,86;150,19;589.126
  29.06.2015;152,53;152,91;151,13;151,77;857.975
