Datum;Eroeffnung;Hoch;Tief;Schluss;Volumen
  09.01.2007;115,94;115,98;115,63;115,65;1.311.637
  10.01.2007;115,65;115,84;115,52;115,58;1.291.230
  11.01.2007;115,58;115,77;115,34;115,50;1.441.660
  12.01.2007;115,56;115,65;115,15;115,19;1.304.030
  15.01.2007;115,21;115,34;115,19;115,28;363.421
  16.01.2007;115,30;115,61;115,21;115,41;1.321.266
  17.01.2007;115,47;115,72;115,27;115,31;1.255.344
  18.01.2007;115,32;115,39;114,84;115,39;1.949.278
  19.01.2007;115,38;115,58;115,23;115,25;1.369.106
  22.01.2007;115,23;115,61;115,18;115,52;868.963
  23.01.2007;115,48;115,75;115,38;115,38;1.294.805
  24.01.2007;115,44;115,55;115,29;115,36;1.299.452
  25.01.2007;115,37;115,55;114,95;115,00;1.612.918
  26.01.2007;115,00;115,07;114,72;114,90;1.437.465
  29.01.2007;114,93;115,02;114,65;114,67;1.019.345
  30.01.2007;114,67;114,94;114,67;114,86;1.252.974
  31.01.2007;116,01;116,55;114,62;114,97;1.837.652
  01.02.2007;114,97;115,34;114,91;114,96;1.637.811
  02.02.2007;114,95;115,34;114,85;115,28;1.553.468
  05.02.2007;115,25;115,58;115,25;115,47;1.015.847
  06.02.2007;115,46;115,65;115,38;115,62;1.196.352
  07.02.2007;115,62;115,68;115,41;115,60;1.242.792
  08.02.2007;115,55;115,62;115,31;115,40;1.213.818
  09.02.2007;115,41;115,45;114,94;115,00;1.358.047
  12.02.2007;115,01;115,07;114,76;114,84;1.103.229
  13.02.2007;114,77;114,90;114,68;114,74;1.320.861
  14.02.2007;114,79;115,13;114,70;115,03;1.633.097
  15.02.2007;114,98;115,55;114,95;115,43;1.768.714
  16.02.2007;115,51;115,63;115,35;115,42;1.294.200
  19.02.2007;115,41;115,41;115,23;115,28;296.286
  20.02.2007;115,29;115,41;114,96;115,39;1.277.153
  21.02.2007;115,40;115,55;115,21;115,45;1.368.998
  22.02.2007;115,41;115,47;115,05;115,05;1.311.092
  23.02.2007;115,05;115,52;114,97;115,45;1.228.802
  26.02.2007;115,44;115,98;115,44;115,93;1.457.678
  27.02.2007;115,95;116,66;115,91;116,53;1.715.740
  28.02.2007;114,97;116,66;114,68;116,21;1.881.516
  01.03.2007;116,34;116,64;116,08;116,30;2.190.378
  02.03.2007;116,38;116,56;116,23;116,51;1.302.509
  05.03.2007;116,72;116,89;116,60;116,73;1.869.994
  06.03.2007;116,59;116,72;116,47;116,55;1.973.938
  07.03.2007;116,62;116,79;116,51;116,79;1.192.237
  08.03.2007;116,12;116,16;115,85;116,10;1.435.619
  09.03.2007;116,06;116,19;115,74;115,84;1.235.646
  12.03.2007;115,84;116,18;115,66;116,07;1.246.137
  13.03.2007;116,14;116,46;116,04;116,45;1.670.122
  14.03.2007;116,55;116,63;116,33;116,33;1.800.836
  15.03.2007;116,33;116,42;116,19;116,34;1.195.854
  16.03.2007;116,35;116,45;116,12;116,30;1.118.486
  19.03.2007;116,19;116,22;116,06;116,13;755.325
  20.03.2007;116,13;116,33;116,02;116,26;1.094.952
  21.03.2007;116,25;116,43;115,90;116,32;1.078.517
  22.03.2007;116,32;116,45;115,80;115,87;1.521.891
  23.03.2007;115,84;115,97;115,45;115,45;1.598.794
  26.03.2007;115,49;115,64;115,25;115,35;1.398.261
  27.03.2007;115,35;115,46;115,22;115,26;1.245.682
  28.03.2007;115,34;115,42;115,02;115,13;1.452.501
  29.03.2007;115,12;115,17;114,94;115,00;1.202.923
  30.03.2007;114,99;115,39;114,79;114,93;1.617.060
  31.03.2007;116,34;116,89;114,79;114,92;0
  02.04.2007;114,88;115,14;114,78;114,81;934.092
  03.04.2007;114,85;114,90;114,59;114,59;1.172.902
  04.04.2007;114,57;114,95;114,57;114,80;1.118.617
  05.04.2007;114,80;114,83;114,56;114,57;795.230
  10.04.2007;114,24;114,43;114,14;114,36;833.141
  11.04.2007;114,41;114,44;114,07;114,08;906.715
  12.04.2007;114,15;114,25;113,79;113,82;1.279.426
  13.04.2007;113,87;113,90;113,42;113,45;1.586.483
  16.04.2007;113,43;113,84;113,43;113,75;1.083.064
  17.04.2007;113,76;113,98;113,36;113,95;1.667.280
  18.04.2007;113,90;114,23;113,85;114,13;1.361.177
  19.04.2007;114,23;114,39;113,69;113,74;1.560.883
  20.04.2007;113,73;113,94;113,58;113,77;1.126.944
  23.04.2007;113,82;114,09;113,74;113,98;1.039.366
  24.04.2007;114,07;114,20;113,93;114,07;1.310.002
  25.04.2007;114,08;114,11;113,75;113,77;1.444.291
  26.04.2007;113,77;113,90;113,46;113,46;1.202.912
  27.04.2007;113,49;113,79;113,41;113,63;1.380.167
  30.04.2007;114,88;115,14;113,36;114,15;1.172.888
  02.05.2007;114,10;114,10;113,61;113,63;1.441.208
  03.05.2007;113,66;113,87;113,45;113,50;1.338.688
  04.05.2007;113,53;113,92;113,43;113,80;1.191.368
  07.05.2007;113,83;113,84;113,49;113,72;425.230
  08.05.2007;113,73;113,89;113,61;113,72;893.244
  09.05.2007;113,66;113,77;113,52;113,56;764.075
  10.05.2007;113,50;113,78;113,46;113,76;1.015.852
  11.05.2007;113,80;114,17;113,52;113,53;1.757.707
  14.05.2007;113,53;113,54;113,12;113,19;1.252.871
  15.05.2007;113,18;113,28;112,83;112,94;1.867.012
  16.05.2007;113,03;113,08;112,84;112,92;1.372.234
  17.05.2007;112,97;113,07;112,71;112,79;1.038.148
  18.05.2007;112,87;113,06;112,77;112,79;1.040.066
  21.05.2007;112,82;112,90;112,72;112,89;745.777
  22.05.2007;112,87;112,90;112,55;112,57;1.025.973
  23.05.2007;112,53;112,67;112,32;112,45;1.544.962
  24.05.2007;112,50;112,64;112,32;112,60;1.582.397
  25.05.2007;112,64;112,66;112,23;112,23;1.228.824
  29.05.2007;112,23;112,35;112,15;112,20;870.279
  30.05.2007;112,30;112,42;112,17;112,21;1.280.124
  31.05.2007;114,10;114,17;111,88;112,05;1.764.837
  01.06.2007;112,00;112,10;111,65;111,68;1.617.820
  04.06.2007;111,69;111,85;111,69;111,72;1.462.533
  05.06.2007;111,68;111,77;111,41;111,46;2.426.848
