"id";"code";"datum";"frist";"pbull";"pneutral";"pbear";"ibull";"ineutral";"ibear";"freigabe"
"3909";"BF";"2001-09-07";"M";"55";"35";"13";"12";"25";"5";"0000-00-00 00:00:00"
"28";"BF";"2001-09-14";"K";"52";"51";"5";"20";"19";"10";"0000-00-00 00:00:00"
"3910";"BF";"2001-09-14";"M";"65";"28";"15";"16";"23";"11";"0000-00-00 00:00:00"
"29";"BF";"2001-09-21";"K";"37";"39";"10";"9";"21";"8";"0000-00-00 00:00:00"
"3911";"BF";"2001-09-21";"M";"42";"24";"20";"5";"21";"12";"0000-00-00 00:00:00"
"30";"BF";"2001-09-28";"K";"38";"67";"4";"16";"24";"6";"0000-00-00 00:00:00"
"3912";"BF";"2001-09-28";"M";"56";"38";"16";"14";"19";"12";"0000-00-00 00:00:00"
"31";"BF";"2001-10-05";"K";"40";"56";"0";"12";"21";"4";"0000-00-00 00:00:00"
"3913";"BF";"2001-10-05";"M";"50";"32";"14";"6";"19";"12";"0000-00-00 00:00:00"
"32";"BF";"2001-10-12";"K";"25";"74";"7";"15";"22";"9";"0000-00-00 00:00:00"
"3914";"BF";"2001-10-12";"M";"55";"36";"15";"10";"22";"14";"0000-00-00 00:00:00"
"33";"BF";"2001-10-19";"K";"41";"60";"6";"19";"19";"6";"0000-00-00 00:00:00"
"3915";"BF";"2001-10-19";"M";"47";"40";"20";"15";"19";"10";"0000-00-00 00:00:00"
"34";"BF";"2001-10-26";"K";"40";"60";"7";"21";"23";"4";"0000-00-00 00:00:00"
"3916";"BF";"2001-10-26";"M";"56";"37";"15";"12";"22";"14";"0000-00-00 00:00:00"
"35";"BF";"2001-11-09";"K";"32";"71";"4";"15";"19";"12";"0000-00-00 00:00:00"
"3917";"BF";"2001-11-09";"M";"50";"40";"17";"10";"23";"13";"0000-00-00 00:00:00"
"36";"BF";"2001-11-16";"K";"24";"56";"9";"10";"13";"8";"0000-00-00 00:00:00"
"3918";"BF";"2001-11-16";"M";"37";"31";"21";"9";"11";"11";"0000-00-00 00:00:00"
"37";"BF";"2001-11-23";"K";"27";"62";"5";"12";"15";"12";"0000-00-00 00:00:00"
"3919";"BF";"2001-11-23";"M";"44";"36";"15";"12";"14";"13";"0000-00-00 00:00:00"
"38";"BF";"2001-11-30";"K";"24";"57";"8";"24";"18";"6";"0000-00-00 00:00:00"
"3920";"BF";"2001-11-30";"M";"26";"41";"24";"15";"22";"11";"0000-00-00 00:00:00"
"39";"BF";"2001-12-07";"K";"18";"67";"12";"13";"16";"10";"0000-00-00 00:00:00"
"3921";"BF";"2001-12-07";"M";"34";"37";"26";"12";"15";"12";"0000-00-00 00:00:00"
"40";"BF";"2001-12-14";"K";"21";"60";"9";"14";"23";"14";"0000-00-00 00:00:00"
"3922";"BF";"2001-12-14";"M";"30";"34";"26";"16";"19";"16";"0000-00-00 00:00:00"
"41";"BF";"2002-01-04";"K";"21";"69";"11";"16";"20";"10";"0000-00-00 00:00:00"
"3923";"BF";"2002-01-04";"M";"21";"48";"32";"12";"23";"11";"0000-00-00 00:00:00"
"42";"BF";"2002-01-11";"K";"20";"83";"6";"27";"19";"4";"0000-00-00 00:00:00"
"3924";"BF";"2002-01-11";"M";"32";"43";"35";"16";"15";"19";"0000-00-00 00:00:00"
"43";"BF";"2002-01-18";"K";"20";"93";"8";"16";"26";"5";"0000-00-00 00:00:00"
"3925";"BF";"2002-01-18";"M";"28";"50";"43";"17";"17";"13";"0000-00-00 00:00:00"
"44";"BF";"2002-01-25";"K";"20";"84";"13";"12";"28";"14";"0000-00-00 00:00:00"
"3926";"BF";"2002-01-25";"M";"22";"49";"45";"17";"19";"18";"0000-00-00 00:00:00"
"45";"BF";"2002-02-01";"K";"21";"100";"8";"17";"21";"13";"0000-00-00 00:00:00"
"3927";"BF";"2002-02-01";"M";"27";"55";"45";"14";"15";"22";"0000-00-00 00:00:00"
"46";"BF";"2002-02-08";"K";"12";"98";"9";"12";"20";"8";"0000-00-00 00:00:00"
"3928";"BF";"2002-02-08";"M";"23";"64";"32";"10";"16";"14";"0000-00-00 00:00:00"
"47";"BF";"2002-02-15";"K";"13";"107";"14";"11";"29";"8";"0000-00-00 00:00:00"
"3929";"BF";"2002-02-15";"M";"18";"64";"52";"10";"18";"19";"0000-00-00 00:00:00"
"48";"BF";"2002-02-22";"K";"18";"97";"9";"15";"25";"6";"0000-00-00 00:00:00"
"3930";"BF";"2002-02-22";"M";"19";"65";"41";"11";"18";"17";"0000-00-00 00:00:00"
"49";"BF";"2002-03-01";"K";"11";"107";"8";"8";"31";"10";"0000-00-00 00:00:00"
"3931";"BF";"2002-03-01";"M";"19";"67";"40";"10";"21";"18";"0000-00-00 00:00:00"
"50";"BF";"2002-03-08";"K";"5";"112";"26";"9";"11";"19";"0000-00-00 00:00:00"
"3932";"BF";"2002-03-08";"M";"18";"71";"55";"7";"15";"17";"0000-00-00 00:00:00"
"51";"BF";"2002-03-15";"K";"7";"103";"23";"10";"20";"23";"0000-00-00 00:00:00"
"3933";"BF";"2002-03-15";"M";"14";"63";"56";"8";"20";"24";"0000-00-00 00:00:00"
"52";"BF";"2002-03-22";"K";"15";"111";"17";"16";"14";"16";"0000-00-00 00:00:00"
"3934";"BF";"2002-03-22";"M";"9";"58";"76";"12";"14";"19";"0000-00-00 00:00:00"
"53";"BF";"2002-04-05";"K";"14";"108";"14";"27";"10";"4";"0000-00-00 00:00:00"
"3935";"BF";"2002-04-05";"M";"11";"56";"69";"10";"18";"13";"0000-00-00 00:00:00"
"54";"BF";"2002-04-12";"K";"21";"117";"19";"27";"21";"5";"0000-00-00 00:00:00"
"3936";"BF";"2002-04-12";"M";"14";"69";"75";"15";"24";"14";"0000-00-00 00:00:00"
"55";"BF";"2002-04-19";"K";"10";"118";"21";"12";"31";"10";"0000-00-00 00:00:00"
"3937";"BF";"2002-04-19";"M";"17";"63";"72";"12";"21";"21";"0000-00-00 00:00:00"
"56";"BF";"2002-04-26";"K";"18";"121";"14";"22";"22";"5";"0000-00-00 00:00:00"
"3938";"BF";"2002-04-26";"M";"19";"59";"74";"12";"25";"13";"0000-00-00 00:00:00"
"57";"BF";"2002-05-03";"K";"17";"108";"18";"15";"19";"9";"0000-00-00 00:00:00"
"3939";"BF";"2002-05-03";"M";"24";"59";"60";"10";"17";"16";"0000-00-00 00:00:00"
"58";"BF";"2002-05-10";"K";"11";"115";"17";"9";"23";"9";"0000-00-00 00:00:00"
"3940";"BF";"2002-05-10";"M";"17";"56";"67";"8";"19";"14";"0000-00-00 00:00:00"
"59";"BF";"2002-05-17";"K";"8";"108";"33";"10";"22";"4";"0000-00-00 00:00:00"
"3941";"BF";"2002-05-17";"M";"16";"46";"88";"8";"16";"12";"0000-00-00 00:00:00"
"60";"BF";"2002-05-24";"K";"17";"103";"17";"14";"27";"9";"0000-00-00 00:00:00"
"3942";"BF";"2002-05-24";"M";"17";"41";"79";"10";"20";"20";"0000-00-00 00:00:00"
"61";"BF";"2002-05-31";"K";"21";"124";"22";"16";"14";"10";"0000-00-00 00:00:00"
"3943";"BF";"2002-05-31";"M";"28";"66";"74";"10";"14";"18";"0000-00-00 00:00:00"
"62";"BF";"2002-06-07";"K";"16";"146";"24";"19";"15";"10";"0000-00-00 00:00:00"
"3944";"BF";"2002-06-07";"M";"22";"61";"104";"10";"18";"17";"0000-00-00 00:00:00"
"63";"BF";"2002-06-14";"K";"28";"105";"19";"21";"21";"3";"0000-00-00 00:00:00"
"3945";"BF";"2002-06-14";"M";"18";"65";"70";"14";"16";"15";"0000-00-00 00:00:00"
"64";"BF";"2002-06-21";"K";"29";"102";"11";"17";"19";"12";"0000-00-00 00:00:00"
"3946";"BF";"2002-06-21";"M";"28";"60";"52";"10";"21";"17";"0000-00-00 00:00:00"
"65";"BF";"2002-06-28";"K";"35";"126";"21";"12";"17";"17";"0000-00-00 00:00:00"
"3947";"BF";"2002-06-28";"M";"35";"67";"78";"10";"20";"16";"0000-00-00 00:00:00"
"66";"BF";"2002-07-05";"K";"17";"108";"29";"7";"22";"18";"0000-00-00 00:00:00"
"3948";"BF";"2002-07-05";"M";"18";"72";"62";"11";"19";"18";"0000-00-00 00:00:00"
"67";"BF";"2002-07-12";"K";"27";"112";"25";"13";"26";"16";"0000-00-00 00:00:00"
