"id";"code";"datum";"frist";"pbull";"pneutral";"pbear";"ibull";"ineutral";"ibear";"freigabe"
"7081";"EU";"2002-01-04";"M";"44";"34";"23";"22";"15";"7";"0000-00-00 00:00:00"
"3200";"EU";"2002-01-11";"K";"20";"77";"15";"16";"28";"5";"0000-00-00 00:00:00"
"7082";"EU";"2002-01-11";"M";"51";"27";"34";"26";"18";"5";"0000-00-00 00:00:00"
"3201";"EU";"2002-01-18";"K";"18";"83";"20";"10";"24";"11";"0000-00-00 00:00:00"
"7083";"EU";"2002-01-18";"M";"51";"36";"33";"16";"20";"9";"0000-00-00 00:00:00"
"3202";"EU";"2002-01-25";"K";"14";"67";"35";"10";"25";"18";"0000-00-00 00:00:00"
"7084";"EU";"2002-01-25";"M";"38";"41";"33";"22";"21";"10";"0000-00-00 00:00:00"
"3203";"EU";"2002-02-01";"K";"13";"77";"38";"8";"21";"20";"0000-00-00 00:00:00"
"7085";"EU";"2002-02-01";"M";"49";"44";"36";"20";"18";"12";"0000-00-00 00:00:00"
"3204";"EU";"2002-02-08";"K";"16";"80";"23";"8";"17";"14";"0000-00-00 00:00:00"
"7086";"EU";"2002-02-08";"M";"38";"42";"38";"16";"11";"12";"0000-00-00 00:00:00"
"3205";"EU";"2002-02-15";"K";"21";"91";"22";"9";"28";"10";"0000-00-00 00:00:00"
"7087";"EU";"2002-02-15";"M";"47";"49";"38";"19";"19";"9";"0000-00-00 00:00:00"
"3206";"EU";"2002-02-22";"K";"14";"89";"22";"8";"24";"12";"0000-00-00 00:00:00"
"7088";"EU";"2002-02-22";"M";"43";"48";"27";"16";"16";"12";"0000-00-00 00:00:00"
"3207";"EU";"2002-03-01";"K";"10";"103";"15";"6";"25";"16";"0000-00-00 00:00:00"
"7089";"EU";"2002-03-01";"M";"41";"51";"35";"23";"15";"9";"0000-00-00 00:00:00"
"3208";"EU";"2002-03-08";"K";"33";"90";"19";"16";"16";"7";"0000-00-00 00:00:00"
"7090";"EU";"2002-03-08";"M";"58";"54";"30";"19";"14";"6";"0000-00-00 00:00:00"
"3209";"EU";"2002-03-15";"K";"43";"83";"12";"26";"19";"7";"0000-00-00 00:00:00"
"7091";"EU";"2002-03-15";"M";"60";"52";"26";"28";"15";"9";"0000-00-00 00:00:00"
"3210";"EU";"2002-03-22";"K";"26";"102";"14";"21";"18";"8";"0000-00-00 00:00:00"
"7092";"EU";"2002-03-22";"M";"60";"53";"27";"24";"16";"7";"0000-00-00 00:00:00"
"3211";"EU";"2002-04-05";"K";"19";"100";"19";"12";"22";"7";"0000-00-00 00:00:00"
"7093";"EU";"2002-04-05";"M";"56";"49";"32";"24";"14";"4";"0000-00-00 00:00:00"
"3212";"EU";"2002-04-12";"K";"31";"110";"13";"17";"29";"6";"0000-00-00 00:00:00"
"7094";"EU";"2002-04-12";"M";"59";"63";"31";"28";"18";"6";"0000-00-00 00:00:00"
"3213";"EU";"2002-04-19";"K";"59";"85";"10";"25";"21";"6";"0000-00-00 00:00:00"
"7095";"EU";"2002-04-19";"M";"72";"51";"28";"30";"13";"10";"0000-00-00 00:00:00"
"3214";"EU";"2002-04-26";"K";"71";"74";"10";"26";"16";"6";"0000-00-00 00:00:00"
"7096";"EU";"2002-04-26";"M";"82";"48";"25";"30";"11";"8";"0000-00-00 00:00:00"
"3215";"EU";"2002-05-03";"K";"62";"65";"16";"22";"14";"6";"0000-00-00 00:00:00"
"7097";"EU";"2002-05-03";"M";"75";"43";"25";"22";"15";"5";"0000-00-00 00:00:00"
"3216";"EU";"2002-05-10";"K";"47";"76";"20";"16";"18";"6";"0000-00-00 00:00:00"
"7098";"EU";"2002-05-10";"M";"78";"35";"26";"19";"14";"8";"0000-00-00 00:00:00"
"3217";"EU";"2002-05-17";"K";"51";"74";"25";"16";"18";"2";"0000-00-00 00:00:00"
"7099";"EU";"2002-05-17";"M";"80";"42";"28";"22";"11";"3";"0000-00-00 00:00:00"
"3218";"EU";"2002-05-24";"K";"43";"83";"20";"22";"24";"6";"0000-00-00 00:00:00"
"7100";"EU";"2002-05-24";"M";"73";"49";"23";"30";"14";"8";"0000-00-00 00:00:00"
"3219";"EU";"2002-05-31";"K";"88";"66";"34";"20";"13";"7";"0000-00-00 00:00:00"
"7101";"EU";"2002-05-31";"M";"90";"63";"31";"25";"11";"5";"0000-00-00 00:00:00"
"3220";"EU";"2002-06-07";"K";"80";"80";"29";"22";"17";"5";"0000-00-00 00:00:00"
"7102";"EU";"2002-06-07";"M";"97";"58";"32";"30";"10";"4";"0000-00-00 00:00:00"
"3221";"EU";"2002-06-14";"K";"55";"77";"34";"22";"16";"9";"0000-00-00 00:00:00"
"7103";"EU";"2002-06-14";"M";"75";"57";"33";"28";"13";"6";"0000-00-00 00:00:00"
"3222";"EU";"2002-06-21";"K";"73";"53";"28";"28";"9";"10";"0000-00-00 00:00:00"
"7104";"EU";"2002-06-21";"M";"82";"49";"22";"28";"17";"2";"0000-00-00 00:00:00"
"3223";"EU";"2002-06-28";"K";"80";"76";"41";"21";"12";"12";"0000-00-00 00:00:00"
"7105";"EU";"2002-06-28";"M";"87";"77";"31";"26";"16";"4";"0000-00-00 00:00:00"
"3224";"EU";"2002-07-05";"K";"37";"83";"56";"15";"18";"14";"0000-00-00 00:00:00"
