"id";"code";"datum";"frist";"pbull";"pneutral";"pbear";"ibull";"ineutral";"ibear";"freigabe"
"1113";"GO";"2004-10-08";"K";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"4995";"GO";"2004-10-08";"M";"166";"140";"53";"52";"21";"18";"0000-00-00 00:00:00"
"1114";"GO";"2004-11-05";"K";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"4996";"GO";"2004-11-05";"M";"169";"119";"59";"53";"35";"18";"0000-00-00 00:00:00"
"1115";"GO";"2004-12-10";"K";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"4997";"GO";"2004-12-10";"M";"176";"141";"92";"44";"29";"30";"0000-00-00 00:00:00"
"1116";"GO";"2005-01-14";"K";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"4998";"GO";"2005-01-14";"M";"169";"161";"67";"52";"46";"26";"0000-00-00 00:00:00"
"1117";"GO";"2005-02-11";"K";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"4999";"GO";"2005-02-11";"M";"191";"161";"69";"42";"39";"21";"0000-00-00 00:00:00"
"1118";"GO";"2005-03-11";"K";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"5000";"GO";"2005-03-11";"M";"172";"154";"41";"47";"43";"14";"0000-00-00 00:00:00"
"1119";"GO";"2005-04-08";"K";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"5001";"GO";"2005-04-08";"M";"143";"205";"83";"43";"56";"26";"0000-00-00 00:00:00"
"1120";"GO";"2005-05-06";"K";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"5002";"GO";"2005-05-06";"M";"128";"199";"73";"34";"38";"17";"0000-00-00 00:00:00"
"1121";"GO";"2005-06-10";"K";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"5003";"GO";"2005-06-10";"M";"154";"192";"51";"58";"47";"18";"0000-00-00 00:00:00"
"1122";"GO";"2005-07-08";"K";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"5004";"GO";"2005-07-08";"M";"196";"194";"45";"73";"45";"16";"0000-00-00 00:00:00"
"1123";"GO";"2005-08-05";"K";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"5005";"GO";"2005-08-05";"M";"213";"167";"31";"72";"56";"8";"0000-00-00 00:00:00"
"1124";"GO";"2005-09-09";"K";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"5006";"GO";"2005-09-09";"M";"212";"193";"52";"55";"52";"6";"0000-00-00 00:00:00"
"1125";"GO";"2005-10-07";"K";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"5007";"GO";"2005-10-07";"M";"237";"146";"42";"71";"36";"17";"0000-00-00 00:00:00"
"1126";"GO";"2005-11-11";"K";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"5008";"GO";"2005-11-11";"M";"209";"180";"60";"67";"65";"27";"0000-00-00 00:00:00"
