"id";"code";"datum";"frist";"pbull";"pneutral";"pbear";"ibull";"ineutral";"ibear";"freigabe"
"11084";"CS";"2010-10-15";"M";"344";"144";"85";"120";"50";"29";"2010-10-17 20:00:00"
"11097";"CS";"2010-10-22";"K";"290";"189";"75";"115";"67";"27";"2010-10-24 20:00:00"
"11110";"CS";"2010-10-22";"M";"316";"153";"84";"131";"44";"34";"2010-10-24 20:00:00"
"11123";"CS";"2010-10-29";"K";"270";"234";"80";"99";"73";"38";"2010-10-31 20:00:00"
"11136";"CS";"2010-10-29";"M";"337";"152";"91";"129";"49";"32";"2010-10-31 20:00:00"
"11149";"CS";"2010-11-05";"K";"370";"163";"68";"125";"53";"21";"2010-11-07 20:00:00"
"11162";"CS";"2010-11-05";"M";"342";"149";"104";"124";"50";"25";"2010-11-07 20:00:00"
"11175";"CS";"2010-11-12";"K";"241";"226";"114";"73";"78";"52";"2010-11-14 20:00:00"
"11188";"CS";"2010-11-12";"M";"331";"145";"101";"112";"63";"28";"2010-11-14 20:00:00"
"11201";"CS";"2010-11-19";"K";"281";"200";"87";"87";"74";"35";"2010-11-21 20:00:00"
"11214";"CS";"2010-11-19";"M";"297";"168";"99";"107";"58";"31";"2010-11-21 20:00:00"
"11227";"CS";"2010-11-26";"K";"245";"242";"101";"88";"85";"25";"2010-11-28 20:00:00"
"11240";"CS";"2010-11-26";"M";"294";"164";"125";"100";"59";"39";"2010-11-28 20:00:00"
"11253";"CS";"2010-12-03";"K";"325";"201";"65";"111";"48";"18";"2010-12-05 20:00:00"
"11266";"CS";"2010-12-03";"M";"289";"196";"98";"90";"54";"34";"2010-12-05 20:00:00"
"11279";"CS";"2010-12-10";"K";"279";"258";"63";"101";"65";"26";"2010-12-12 20:00:00"
"11292";"CS";"2010-12-10";"M";"289";"203";"111";"91";"60";"40";"2010-12-12 20:00:00"
"11305";"CS";"2010-12-17";"K";"215";"284";"104";"71";"96";"27";"2010-12-19 20:00:00"
"11318";"CS";"2010-12-17";"M";"265";"204";"130";"104";"44";"45";"2010-12-19 20:00:00"
"11331";"CS";"2010-12-24";"K";"177";"230";"91";"61";"78";"34";"2010-12-26 20:00:00"
"11344";"CS";"2010-12-24";"M";"239";"149";"111";"88";"56";"30";"2010-12-26 20:00:00"
"11357";"CS";"2010-12-31";"K";"163";"222";"126";"54";"66";"44";"2011-01-02 20:00:00"
"11370";"CS";"2010-12-31";"M";"242";"166";"100";"81";"51";"32";"2011-01-02 20:00:00"
"11383";"CS";"2011-01-07";"K";"190";"224";"133";"52";"89";"39";"2011-01-09 20:00:00"
"11396";"CS";"2011-01-07";"M";"277";"172";"93";"102";"52";"28";"2011-01-09 20:00:00"
"11409";"CS";"2011-01-14";"K";"235";"247";"107";"53";"88";"49";"2011-01-16 20:00:00"
"11422";"CS";"2011-01-14";"M";"295";"182";"103";"87";"68";"36";"2011-01-16 20:00:00"
"11435";"CS";"2011-01-21";"K";"168";"257";"164";"53";"84";"63";"2011-01-23 20:00:00"
"11448";"CS";"2011-01-21";"M";"284";"193";"114";"86";"68";"46";"2011-01-23 20:00:00"
"11461";"CS";"2011-01-28";"K";"160";"280";"147";"47";"90";"47";"2011-01-30 20:00:00"
"11474";"CS";"2011-01-28";"M";"265";"204";"108";"85";"62";"39";"2011-01-30 20:00:00"
"11487";"CS";"2011-02-04";"K";"223";"267";"123";"79";"76";"42";"2011-02-06 20:00:00"
"11500";"CS";"2011-02-04";"M";"291";"206";"118";"89";"66";"40";"2011-02-06 20:00:00"
"11513";"CS";"2011-02-11";"K";"190";"259";"136";"61";"88";"48";"2011-02-13 20:00:00"
"11526";"CS";"2011-02-11";"M";"258";"194";"125";"100";"56";"41";"2011-02-13 20:00:00"
"11539";"CS";"2011-02-18";"K";"170";"294";"129";"62";"81";"47";"2011-02-20 20:00:00"
"11552";"CS";"2011-02-18";"M";"260";"224";"104";"91";"65";"34";"2011-02-20 20:00:00"
"11565";"CS";"2011-02-25";"K";"148";"253";"180";"49";"96";"51";"2011-02-27 20:00:00"
"11578";"CS";"2011-02-25";"M";"268";"185";"123";"95";"69";"32";"2011-02-27 20:00:00"
"11591";"CS";"2011-03-04";"K";"146";"259";"141";"57";"88";"33";"2011-03-06 20:00:00"
"11604";"CS";"2011-03-04";"M";"245";"174";"128";"80";"57";"40";"2011-03-06 20:00:00"
