"id";"code";"datum";"frist";"pbull";"pneutral";"pbear";"ibull";"ineutral";"ibear";"freigabe"
"5593";"TD";"2003-10-24";"M";"106";"92";"75";"29";"17";"20";"0000-00-00 00:00:00"
"1712";"TD";"2003-10-31";"K";"112";"103";"76";"35";"17";"20";"0000-00-00 00:00:00"
"5594";"TD";"2003-10-31";"M";"131";"83";"76";"33";"17";"22";"0000-00-00 00:00:00"
"1713";"TD";"2003-11-07";"K";"146";"83";"74";"36";"16";"17";"0000-00-00 00:00:00"
"5595";"TD";"2003-11-07";"M";"113";"109";"80";"35";"15";"19";"0000-00-00 00:00:00"
"1714";"TD";"2003-11-14";"K";"113";"80";"93";"23";"15";"20";"0000-00-00 00:00:00"
"5596";"TD";"2003-11-14";"M";"124";"89";"74";"29";"13";"16";"0000-00-00 00:00:00"
"1715";"TD";"2003-11-21";"K";"63";"85";"114";"15";"22";"29";"0000-00-00 00:00:00"
"5597";"TD";"2003-11-21";"M";"106";"69";"83";"35";"15";"16";"0000-00-00 00:00:00"
"1716";"TD";"2003-11-28";"K";"96";"105";"62";"28";"27";"16";"0000-00-00 00:00:00"
"5598";"TD";"2003-11-28";"M";"108";"79";"73";"30";"19";"21";"0000-00-00 00:00:00"
"1717";"TD";"2003-12-05";"K";"92";"83";"65";"27";"22";"13";"0000-00-00 00:00:00"
"5599";"TD";"2003-12-05";"M";"95";"63";"81";"27";"15";"20";"0000-00-00 00:00:00"
"1718";"TD";"2003-12-12";"K";"113";"96";"63";"30";"16";"16";"0000-00-00 00:00:00"
"5600";"TD";"2003-12-12";"M";"95";"84";"93";"24";"18";"20";"0000-00-00 00:00:00"
"1719";"TD";"2003-12-19";"K";"92";"102";"53";"25";"25";"16";"0000-00-00 00:00:00"
"5601";"TD";"2003-12-19";"M";"102";"75";"68";"27";"15";"24";"0000-00-00 00:00:00"
"1720";"TD";"2004-01-02";"K";"117";"68";"45";"24";"13";"10";"0000-00-00 00:00:00"
"5602";"TD";"2004-01-02";"M";"84";"77";"69";"16";"11";"20";"0000-00-00 00:00:00"
"1721";"TD";"2004-01-09";"K";"122";"88";"88";"29";"22";"21";"0000-00-00 00:00:00"
"5603";"TD";"2004-01-09";"M";"124";"82";"93";"23";"22";"26";"0000-00-00 00:00:00"
"1722";"TD";"2004-01-16";"K";"144";"70";"59";"34";"19";"16";"0000-00-00 00:00:00"
"5604";"TD";"2004-01-16";"M";"94";"97";"80";"27";"22";"20";"0000-00-00 00:00:00"
"1723";"TD";"2004-01-23";"K";"110";"103";"86";"24";"20";"30";"0000-00-00 00:00:00"
"5605";"TD";"2004-01-23";"M";"120";"87";"91";"25";"25";"24";"0000-00-00 00:00:00"
"1724";"TD";"2004-01-30";"K";"81";"103";"110";"24";"23";"28";"0000-00-00 00:00:00"
"5606";"TD";"2004-01-30";"M";"117";"93";"83";"27";"27";"20";"0000-00-00 00:00:00"
"1725";"TD";"2004-02-06";"K";"90";"123";"92";"18";"28";"26";"0000-00-00 00:00:00"
"5607";"TD";"2004-02-06";"M";"117";"85";"102";"31";"23";"18";"0000-00-00 00:00:00"
"1726";"TD";"2004-02-13";"K";"109";"112";"92";"27";"23";"21";"0000-00-00 00:00:00"
"5608";"TD";"2004-02-13";"M";"112";"113";"89";"27";"24";"20";"0000-00-00 00:00:00"
"1727";"TD";"2004-02-20";"K";"97";"129";"88";"20";"32";"20";"0000-00-00 00:00:00"
"5609";"TD";"2004-02-20";"M";"121";"101";"91";"28";"19";"25";"0000-00-00 00:00:00"
"1728";"TD";"2004-02-27";"K";"95";"103";"100";"20";"28";"22";"0000-00-00 00:00:00"
"5610";"TD";"2004-02-27";"M";"114";"100";"86";"32";"19";"20";"0000-00-00 00:00:00"
"1729";"TD";"2004-03-05";"K";"151";"113";"59";"28";"29";"12";"0000-00-00 00:00:00"
"5611";"TD";"2004-03-05";"M";"121";"108";"99";"22";"27";"20";"0000-00-00 00:00:00"
"1730";"TD";"2004-03-12";"K";"68";"92";"145";"14";"22";"37";"0000-00-00 00:00:00"
"5612";"TD";"2004-03-12";"M";"102";"95";"107";"22";"17";"34";"0000-00-00 00:00:00"
"1731";"TD";"2004-03-19";"K";"59";"109";"154";"15";"30";"38";"0000-00-00 00:00:00"
"5613";"TD";"2004-03-19";"M";"98";"113";"108";"26";"28";"28";"0000-00-00 00:00:00"
"1732";"TD";"2004-03-26";"K";"113";"110";"94";"27";"25";"23";"0000-00-00 00:00:00"
"5614";"TD";"2004-03-26";"M";"102";"106";"106";"25";"19";"29";"0000-00-00 00:00:00"
"1733";"TD";"2004-04-02";"K";"129";"94";"59";"32";"29";"26";"0000-00-00 00:00:00"
"5615";"TD";"2004-04-02";"M";"104";"90";"88";"39";"26";"23";"0000-00-00 00:00:00"
"1734";"TD";"2004-04-09";"K";"114";"122";"54";"21";"27";"20";"0000-00-00 00:00:00"
"5616";"TD";"2004-04-09";"M";"103";"97";"87";"25";"17";"27";"0000-00-00 00:00:00"
"1735";"TD";"2004-04-16";"K";"71";"136";"98";"24";"26";"25";"0000-00-00 00:00:00"
"5617";"TD";"2004-04-16";"M";"100";"102";"101";"35";"18";"22";"0000-00-00 00:00:00"
"1736";"TD";"2004-04-23";"K";"134";"123";"52";"43";"32";"16";"0000-00-00 00:00:00"
"5618";"TD";"2004-04-23";"M";"112";"103";"89";"41";"21";"30";"0000-00-00 00:00:00"
"1737";"TD";"2004-04-30";"K";"48";"105";"132";"15";"25";"46";"0000-00-00 00:00:00"
"5619";"TD";"2004-04-30";"M";"93";"91";"100";"27";"31";"29";"0000-00-00 00:00:00"
"1738";"TD";"2004-05-07";"K";"41";"94";"181";"16";"24";"42";"0000-00-00 00:00:00"
"5620";"TD";"2004-05-07";"M";"93";"109";"112";"35";"20";"27";"0000-00-00 00:00:00"
"1739";"TD";"2004-05-14";"K";"46";"124";"130";"33";"29";"35";"0000-00-00 00:00:00"
"5621";"TD";"2004-05-14";"M";"97";"102";"98";"37";"31";"29";"0000-00-00 00:00:00"
"1740";"TD";"2004-05-21";"K";"62";"129";"80";"21";"35";"22";"0000-00-00 00:00:00"
"5622";"TD";"2004-05-21";"M";"86";"88";"92";"26";"24";"28";"0000-00-00 00:00:00"
"1741";"TD";"2004-05-28";"K";"92";"123";"73";"46";"29";"13";"0000-00-00 00:00:00"
"5623";"TD";"2004-05-28";"M";"115";"73";"98";"30";"30";"28";"0000-00-00 00:00:00"
"1742";"TD";"2004-06-04";"K";"87";"157";"85";"39";"39";"17";"0000-00-00 00:00:00"
"5624";"TD";"2004-06-04";"M";"119";"114";"95";"43";"30";"23";"0000-00-00 00:00:00"
"1743";"TD";"2004-06-11";"K";"114";"138";"67";"26";"31";"22";"0000-00-00 00:00:00"
"5625";"TD";"2004-06-11";"M";"125";"108";"77";"36";"22";"22";"0000-00-00 00:00:00"
"1744";"TD";"2004-06-18";"K";"88";"165";"83";"26";"40";"28";"0000-00-00 00:00:00"
"5626";"TD";"2004-06-18";"M";"155";"99";"77";"42";"32";"22";"0000-00-00 00:00:00"
"1745";"TD";"2004-06-25";"K";"109";"148";"65";"36";"32";"15";"0000-00-00 00:00:00"
"5627";"TD";"2004-06-25";"M";"140";"100";"79";"47";"14";"23";"0000-00-00 00:00:00"
"1746";"TD";"2004-07-02";"K";"80";"155";"98";"17";"35";"35";"0000-00-00 00:00:00"
"5628";"TD";"2004-07-02";"M";"139";"110";"82";"40";"22";"26";"0000-00-00 00:00:00"
"1747";"TD";"2004-07-09";"K";"49";"143";"159";"28";"29";"35";"0000-00-00 00:00:00"
"5629";"TD";"2004-07-09";"M";"128";"119";"106";"36";"28";"27";"0000-00-00 00:00:00"
"1748";"TD";"2004-07-16";"K";"71";"122";"138";"23";"26";"44";"0000-00-00 00:00:00"
"5630";"TD";"2004-07-16";"M";"112";"115";"103";"40";"26";"29";"0000-00-00 00:00:00"
"1749";"TD";"2004-07-23";"K";"75";"119";"136";"28";"26";"33";"0000-00-00 00:00:00"
"5631";"TD";"2004-07-23";"M";"110";"121";"95";"35";"21";"31";"0000-00-00 00:00:00"
"1750";"TD";"2004-07-30";"K";"105";"141";"87";"32";"27";"23";"0000-00-00 00:00:00"
"5632";"TD";"2004-07-30";"M";"127";"113";"90";"36";"24";"21";"0000-00-00 00:00:00"
"1751";"TD";"2004-08-06";"K";"53";"107";"175";"19";"17";"50";"0000-00-00 00:00:00"
"5633";"TD";"2004-08-06";"M";"109";"115";"107";"29";"27";"29";"0000-00-00 00:00:00"
"1752";"TD";"2004-08-13";"K";"58";"81";"179";"17";"23";"47";"0000-00-00 00:00:00"
"5634";"TD";"2004-08-13";"M";"105";"99";"110";"36";"24";"26";"0000-00-00 00:00:00"
"1753";"TD";"2004-08-20";"K";"95";"115";"132";"22";"35";"41";"0000-00-00 00:00:00"
"5635";"TD";"2004-08-20";"M";"137";"95";"108";"36";"27";"34";"0000-00-00 00:00:00"
"1754";"TD";"2004-08-27";"K";"116";"161";"104";"38";"43";"31";"0000-00-00 00:00:00"
"5636";"TD";"2004-08-27";"M";"148";"117";"110";"44";"28";"39";"0000-00-00 00:00:00"
"1755";"TD";"2004-09-03";"K";"85";"136";"117";"29";"48";"27";"0000-00-00 00:00:00"
"5637";"TD";"2004-09-03";"M";"147";"104";"88";"43";"31";"30";"0000-00-00 00:00:00"
"1756";"TD";"2004-09-10";"K";"93";"138";"95";"25";"42";"20";"0000-00-00 00:00:00"
"5638";"TD";"2004-09-10";"M";"148";"89";"87";"42";"20";"24";"0000-00-00 00:00:00"
"1757";"TD";"2004-09-17";"K";"120";"135";"93";"26";"40";"22";"0000-00-00 00:00:00"
"5639";"TD";"2004-09-17";"M";"151";"102";"94";"36";"24";"27";"0000-00-00 00:00:00"
"1758";"TD";"2004-09-24";"K";"64";"126";"160";"22";"29";"39";"0000-00-00 00:00:00"
"5640";"TD";"2004-09-24";"M";"149";"104";"93";"40";"30";"18";"0000-00-00 00:00:00"
"1759";"TD";"2004-10-01";"K";"133";"125";"80";"35";"39";"26";"0000-00-00 00:00:00"
"5641";"TD";"2004-10-01";"M";"147";"97";"90";"48";"29";"20";"0000-00-00 00:00:00"
"1760";"TD";"2004-10-08";"K";"136";"144";"85";"42";"27";"27";"0000-00-00 00:00:00"
"5642";"TD";"2004-10-08";"M";"140";"125";"98";"47";"29";"19";"0000-00-00 00:00:00"
"1761";"TD";"2004-10-15";"K";"92";"136";"133";"27";"37";"29";"0000-00-00 00:00:00"
"5643";"TD";"2004-10-15";"M";"149";"109";"99";"37";"31";"23";"0000-00-00 00:00:00"
"1762";"TD";"2004-10-22";"K";"93";"164";"115";"46";"39";"22";"0000-00-00 00:00:00"
"5644";"TD";"2004-10-22";"M";"153";"107";"110";"46";"32";"27";"0000-00-00 00:00:00"
"1763";"TD";"2004-10-29";"K";"153";"145";"69";"48";"37";"16";"0000-00-00 00:00:00"
"5645";"TD";"2004-10-29";"M";"154";"114";"96";"43";"32";"24";"0000-00-00 00:00:00"
"1764";"TD";"2004-11-05";"K";"190";"119";"45";"62";"32";"12";"0000-00-00 00:00:00"
"5646";"TD";"2004-11-05";"M";"123";"141";"87";"45";"41";"20";"0000-00-00 00:00:00"
"1765";"TD";"2004-11-12";"K";"226";"102";"57";"54";"37";"18";"0000-00-00 00:00:00"
"5647";"TD";"2004-11-12";"M";"151";"149";"83";"40";"44";"25";"0000-00-00 00:00:00"
"1766";"TD";"2004-11-19";"K";"190";"143";"74";"48";"40";"21";"0000-00-00 00:00:00"
"5648";"TD";"2004-11-19";"M";"156";"150";"97";"39";"33";"33";"0000-00-00 00:00:00"
"1767";"TD";"2004-11-26";"K";"193";"155";"62";"41";"42";"20";"0000-00-00 00:00:00"
"5649";"TD";"2004-11-26";"M";"160";"146";"100";"41";"35";"24";"0000-00-00 00:00:00"
"1768";"TD";"2004-12-03";"K";"223";"111";"43";"56";"31";"11";"0000-00-00 00:00:00"
"5650";"TD";"2004-12-03";"M";"139";"150";"85";"44";"26";"28";"0000-00-00 00:00:00"
"1769";"TD";"2004-12-10";"K";"171";"162";"84";"38";"47";"18";"0000-00-00 00:00:00"
"5651";"TD";"2004-12-10";"M";"142";"150";"119";"34";"32";"36";"0000-00-00 00:00:00"
"1770";"TD";"2004-12-17";"K";"180";"150";"74";"43";"40";"23";"0000-00-00 00:00:00"
"5652";"TD";"2004-12-17";"M";"129";"148";"120";"38";"34";"32";"0000-00-00 00:00:00"
"1771";"TD";"2004-12-24";"K";"179";"136";"53";"60";"27";"14";"0000-00-00 00:00:00"
"5653";"TD";"2004-12-24";"M";"103";"135";"127";"30";"38";"33";"0000-00-00 00:00:00"
"1772";"TD";"2004-12-31";"K";"155";"134";"82";"49";"26";"19";"0000-00-00 00:00:00"
"5654";"TD";"2004-12-31";"M";"111";"139";"119";"36";"27";"31";"0000-00-00 00:00:00"
"1773";"TD";"2005-01-07";"K";"172";"147";"85";"52";"36";"27";"0000-00-00 00:00:00"
"5655";"TD";"2005-01-07";"M";"116";"155";"128";"43";"38";"35";"0000-00-00 00:00:00"
"1774";"TD";"2005-01-14";"K";"114";"158";"128";"33";"55";"35";"0000-00-00 00:00:00"
"5656";"TD";"2005-01-14";"M";"149";"140";"101";"44";"43";"35";"0000-00-00 00:00:00"
"1775";"TD";"2005-01-21";"K";"74";"186";"162";"26";"49";"35";"0000-00-00 00:00:00"
"5657";"TD";"2005-01-21";"M";"140";"159";"118";"46";"32";"31";"0000-00-00 00:00:00"
"1776";"TD";"2005-01-28";"K";"99";"187";"115";"33";"54";"23";"0000-00-00 00:00:00"
"5658";"TD";"2005-01-28";"M";"142";"139";"115";"44";"39";"26";"0000-00-00 00:00:00"
"1777";"TD";"2005-02-04";"K";"137";"149";"61";"49";"42";"17";"0000-00-00 00:00:00"
"5659";"TD";"2005-02-04";"M";"120";"134";"92";"45";"34";"28";"0000-00-00 00:00:00"
"1778";"TD";"2005-02-11";"K";"187";"168";"79";"42";"39";"29";"0000-00-00 00:00:00"
"5660";"TD";"2005-02-11";"M";"164";"151";"118";"38";"37";"33";"0000-00-00 00:00:00"
"1779";"TD";"2005-02-18";"K";"121";"175";"109";"34";"46";"32";"0000-00-00 00:00:00"
"5661";"TD";"2005-02-18";"M";"140";"151";"111";"42";"33";"36";"0000-00-00 00:00:00"
"1780";"TD";"2005-02-25";"K";"163";"155";"82";"47";"41";"21";"0000-00-00 00:00:00"
"5662";"TD";"2005-02-25";"M";"135";"144";"116";"36";"39";"32";"0000-00-00 00:00:00"
"1781";"TD";"2005-03-04";"K";"177";"196";"61";"41";"46";"24";"0000-00-00 00:00:00"
"5663";"TD";"2005-03-04";"M";"151";"171";"108";"35";"44";"29";"0000-00-00 00:00:00"
"1782";"TD";"2005-03-11";"K";"104";"174";"106";"26";"49";"27";"0000-00-00 00:00:00"
"5664";"TD";"2005-03-11";"M";"134";"150";"98";"40";"33";"28";"0000-00-00 00:00:00"
"1783";"TD";"2005-03-18";"K";"94";"181";"128";"21";"51";"30";"0000-00-00 00:00:00"
"5665";"TD";"2005-03-18";"M";"127";"155";"119";"39";"36";"27";"0000-00-00 00:00:00"
"1784";"TD";"2005-03-25";"K";"109";"192";"123";"36";"45";"22";"0000-00-00 00:00:00"
"5666";"TD";"2005-03-25";"M";"125";"171";"125";"37";"34";"32";"0000-00-00 00:00:00"
"1785";"TD";"2005-04-01";"K";"130";"190";"99";"36";"50";"19";"0000-00-00 00:00:00"
"5667";"TD";"2005-04-01";"M";"113";"169";"137";"32";"43";"29";"0000-00-00 00:00:00"
"1786";"TD";"2005-04-08";"K";"169";"198";"68";"59";"47";"17";"0000-00-00 00:00:00"
"5668";"TD";"2005-04-08";"M";"141";"169";"124";"40";"46";"37";"0000-00-00 00:00:00"
"1787";"TD";"2005-04-15";"K";"79";"153";"189";"23";"35";"56";"0000-00-00 00:00:00"
"5669";"TD";"2005-04-15";"M";"109";"162";"146";"35";"35";"43";"0000-00-00 00:00:00"
"1788";"TD";"2005-04-22";"K";"114";"155";"130";"39";"36";"36";"0000-00-00 00:00:00"
"5670";"TD";"2005-04-22";"M";"100";"147";"149";"29";"37";"42";"0000-00-00 00:00:00"
"1789";"TD";"2005-04-29";"K";"78";"144";"190";"21";"44";"40";"0000-00-00 00:00:00"
"5671";"TD";"2005-04-29";"M";"101";"157";"154";"29";"31";"42";"0000-00-00 00:00:00"
"1790";"TD";"2005-05-06";"K";"120";"189";"109";"32";"38";"21";"0000-00-00 00:00:00"
"5672";"TD";"2005-05-06";"M";"95";"152";"163";"28";"30";"32";"0000-00-00 00:00:00"
"1791";"TD";"2005-05-13";"K";"85";"192";"110";"21";"47";"35";"0000-00-00 00:00:00"
"5673";"TD";"2005-05-13";"M";"113";"139";"134";"30";"36";"34";"0000-00-00 00:00:00"
"1792";"TD";"2005-05-20";"K";"162";"170";"81";"40";"51";"23";"0000-00-00 00:00:00"
"5674";"TD";"2005-05-20";"M";"115";"159";"135";"35";"44";"32";"0000-00-00 00:00:00"
"1793";"TD";"2005-05-27";"K";"177";"174";"68";"45";"37";"17";"0000-00-00 00:00:00"
"5675";"TD";"2005-05-27";"M";"154";"162";"97";"34";"40";"24";"0000-00-00 00:00:00"
"1794";"TD";"2005-06-03";"K";"194";"149";"77";"45";"42";"29";"0000-00-00 00:00:00"
"5676";"TD";"2005-06-03";"M";"175";"152";"87";"46";"50";"20";"0000-00-00 00:00:00"
"1795";"TD";"2005-06-10";"K";"178";"167";"77";"49";"48";"26";"0000-00-00 00:00:00"
"5677";"TD";"2005-06-10";"M";"179";"146";"96";"50";"34";"39";"0000-00-00 00:00:00"
"1796";"TD";"2005-06-17";"K";"168";"178";"79";"38";"49";"39";"0000-00-00 00:00:00"
"5678";"TD";"2005-06-17";"M";"186";"152";"88";"54";"42";"30";"0000-00-00 00:00:00"
"1797";"TD";"2005-06-24";"K";"108";"180";"117";"28";"53";"51";"0000-00-00 00:00:00"
"5679";"TD";"2005-06-24";"M";"178";"125";"96";"64";"39";"29";"0000-00-00 00:00:00"
"1798";"TD";"2005-07-01";"K";"128";"210";"102";"39";"55";"37";"0000-00-00 00:00:00"
"5680";"TD";"2005-07-01";"M";"199";"144";"93";"55";"44";"30";"0000-00-00 00:00:00"
"1799";"TD";"2005-07-08";"K";"152";"205";"91";"43";"47";"37";"0000-00-00 00:00:00"
"5681";"TD";"2005-07-08";"M";"209";"137";"95";"54";"39";"33";"0000-00-00 00:00:00"
"1800";"TD";"2005-07-15";"K";"216";"121";"72";"59";"42";"24";"0000-00-00 00:00:00"
"5682";"TD";"2005-07-15";"M";"195";"124";"88";"52";"43";"30";"0000-00-00 00:00:00"
"1801";"TD";"2005-07-22";"K";"172";"171";"88";"49";"45";"32";"0000-00-00 00:00:00"
"5683";"TD";"2005-07-22";"M";"193";"127";"106";"57";"38";"29";"0000-00-00 00:00:00"
"1802";"TD";"2005-07-29";"K";"176";"159";"90";"58";"36";"33";"0000-00-00 00:00:00"
"5684";"TD";"2005-07-29";"M";"211";"123";"92";"62";"33";"32";"0000-00-00 00:00:00"
"1803";"TD";"2005-08-05";"K";"97";"158";"163";"22";"65";"50";"0000-00-00 00:00:00"
"5685";"TD";"2005-08-05";"M";"208";"133";"77";"72";"34";"31";"0000-00-00 00:00:00"
"1804";"TD";"2005-08-12";"K";"119";"185";"122";"45";"58";"38";"0000-00-00 00:00:00"
"5686";"TD";"2005-08-12";"M";"191";"129";"104";"60";"49";"31";"0000-00-00 00:00:00"
"1805";"TD";"2005-08-19";"K";"90";"188";"141";"26";"56";"47";"0000-00-00 00:00:00"
"5687";"TD";"2005-08-19";"M";"215";"118";"81";"57";"41";"31";"0000-00-00 00:00:00"
"1806";"TD";"2005-08-26";"K";"64";"194";"199";"16";"50";"56";"0000-00-00 00:00:00"
"5688";"TD";"2005-08-26";"M";"237";"135";"82";"69";"30";"23";"0000-00-00 00:00:00"
"1807";"TD";"2005-09-02";"K";"120";"197";"121";"24";"54";"41";"0000-00-00 00:00:00"
"5689";"TD";"2005-09-02";"M";"229";"125";"83";"56";"38";"25";"0000-00-00 00:00:00"
"1808";"TD";"2005-09-09";"K";"204";"183";"84";"39";"50";"22";"0000-00-00 00:00:00"
"5690";"TD";"2005-09-09";"M";"232";"143";"89";"48";"38";"25";"0000-00-00 00:00:00"
"1809";"TD";"2005-09-16";"K";"131";"189";"109";"31";"49";"39";"0000-00-00 00:00:00"
"5691";"TD";"2005-09-16";"M";"226";"122";"85";"50";"40";"30";"0000-00-00 00:00:00"
"1810";"TD";"2005-09-23";"K";"91";"208";"131";"26";"75";"37";"0000-00-00 00:00:00"
"5692";"TD";"2005-09-23";"M";"225";"125";"76";"59";"42";"33";"0000-00-00 00:00:00"
"1811";"TD";"2005-09-30";"K";"230";"165";"58";"53";"53";"26";"0000-00-00 00:00:00"
"5693";"TD";"2005-09-30";"M";"236";"135";"76";"56";"50";"26";"0000-00-00 00:00:00"
"1812";"TD";"2005-10-07";"K";"105";"191";"141";"22";"51";"45";"0000-00-00 00:00:00"
"5694";"TD";"2005-10-07";"M";"234";"126";"70";"50";"38";"29";"0000-00-00 00:00:00"
"1813";"TD";"2005-10-14";"K";"104";"162";"164";"37";"62";"47";"2005-10-17 00:00:00"
"5695";"TD";"2005-10-14";"M";"195";"145";"85";"61";"44";"40";"2005-10-17 00:00:00"
"1814";"TD";"2005-10-21";"K";"89";"168";"166";"36";"40";"52";"2005-10-23 19:55:12"
"5696";"TD";"2005-10-21";"M";"171";"149";"100";"54";"34";"40";"2005-10-23 19:55:12"
"1815";"TD";"2005-10-28";"K";"99";"175";"160";"33";"57";"47";"2005-10-30 19:55:12"
"5697";"TD";"2005-10-28";"M";"201";"148";"84";"59";"49";"29";"2005-10-30 19:55:12"
"1816";"TD";"2005-11-04";"K";"220";"183";"49";"71";"57";"22";"2005-11-06 19:55:12"
"5698";"TD";"2005-11-04";"M";"209";"143";"98";"62";"54";"32";"2005-11-06 19:55:12"
"1817";"TD";"2005-11-11";"K";"267";"168";"39";"85";"51";"17";"2005-11-13 19:55:12"
"5699";"TD";"2005-11-11";"M";"186";"197";"86";"68";"55";"29";"2005-11-13 19:55:12"
"1818";"TD";"2005-11-18";"K";"274";"136";"52";"73";"44";"20";"2005-11-20 19:55:12"
"5700";"TD";"2005-11-18";"M";"190";"174";"97";"53";"56";"28";"2005-11-20 19:55:12"
"1819";"TD";"2005-11-25";"K";"223";"173";"74";"72";"50";"24";"2005-11-27 19:55:12"
"5701";"TD";"2005-11-25";"M";"193";"175";"96";"63";"53";"31";"2005-11-27 19:55:12"
"1820";"TD";"2005-12-02";"K";"283";"135";"48";"72";"53";"25";"2005-12-04 19:55:12"
"5702";"TD";"2005-12-02";"M";"187";"183";"91";"62";"56";"32";"2005-12-04 19:55:12"
"1821";"TD";"2005-12-09";"K";"205";"195";"64";"54";"53";"36";"2005-12-11 19:55:12"
"5703";"TD";"2005-12-09";"M";"183";"178";"99";"53";"56";"34";"2005-12-11 19:55:12"
"1822";"TD";"2005-12-16";"K";"182";"205";"67";"54";"64";"28";"2005-12-18 19:55:12"
"5704";"TD";"2005-12-16";"M";"175";"170";"102";"56";"51";"39";"2005-12-18 19:55:12"
"1823";"TD";"2005-12-23";"K";"187";"184";"82";"51";"48";"23";"2005-12-25 19:55:12"
"5705";"TD";"2005-12-23";"M";"157";"172";"122";"47";"51";"25";"2005-12-25 19:55:12"
"1824";"TD";"2005-12-30";"K";"146";"182";"124";"47";"40";"41";"2006-01-01 19:55:12"
"5706";"TD";"2005-12-30";"M";"178";"176";"97";"49";"47";"32";"2006-01-01 19:55:12"
"1825";"TD";"2006-01-06";"K";"238";"138";"74";"53";"37";"25";"2006-01-08 19:55:12"
"5707";"TD";"2006-01-06";"M";"189";"172";"88";"45";"39";"31";"2006-01-08 19:55:12"
"1826";"TD";"2006-01-13";"K";"196";"186";"115";"54";"56";"43";"2006-01-15 19:55:12"
"5708";"TD";"2006-01-13";"M";"200";"177";"122";"68";"45";"39";"2006-01-15 19:55:12"
"1827";"TD";"2006-01-20";"K";"140";"208";"148";"45";"68";"42";"2006-01-22 19:55:12"
"5709";"TD";"2006-01-20";"M";"229";"154";"111";"80";"38";"37";"2006-01-22 19:55:12"
"1828";"TD";"2006-01-27";"K";"296";"134";"63";"77";"48";"22";"2006-01-29 19:55:12"
"5710";"TD";"2006-01-27";"M";"217";"174";"103";"64";"56";"27";"2006-01-29 19:55:12"
"1829";"TD";"2006-02-03";"K";"233";"150";"114";"60";"53";"40";"2006-02-05 19:55:12"
"5711";"TD";"2006-02-03";"M";"234";"159";"105";"79";"49";"25";"2006-02-05 19:55:12"
"1830";"TD";"2006-02-10";"K";"262";"163";"78";"69";"52";"38";"2006-02-12 19:55:12"
"5712";"TD";"2006-02-10";"M";"219";"163";"118";"71";"61";"28";"2006-02-12 19:55:12"
"1831";"TD";"2006-02-17";"K";"245";"195";"85";"73";"63";"33";"2006-02-19 19:55:12"
"5713";"TD";"2006-02-17";"M";"208";"179";"138";"72";"54";"42";"2006-02-19 19:55:12"
"1832";"TD";"2006-02-24";"K";"243";"170";"78";"59";"79";"36";"2006-02-26 19:55:12"
"5714";"TD";"2006-02-24";"M";"171";"177";"141";"68";"50";"55";"2006-02-26 19:55:12"
"1833";"TD";"2006-03-03";"K";"144";"181";"134";"21";"67";"61";"2006-03-05 19:55:12"
"5715";"TD";"2006-03-03";"M";"168";"164";"126";"59";"52";"38";"2006-03-05 19:55:12"
"1834";"TD";"2006-03-10";"K";"157";"246";"148";"45";"72";"52";"2006-03-12 19:55:12"
"5716";"TD";"2006-03-10";"M";"194";"189";"165";"67";"59";"44";"2006-03-12 19:55:12"
"1835";"TD";"2006-03-17";"K";"236";"220";"96";"68";"57";"27";"2006-03-19 19:55:12"
"5717";"TD";"2006-03-17";"M";"167";"195";"189";"54";"53";"44";"2006-03-19 19:55:12"
"1836";"TD";"2006-03-24";"K";"256";"228";"98";"76";"60";"33";"2006-03-26 19:55:12"
"5718";"TD";"2006-03-24";"M";"169";"227";"183";"53";"67";"47";"2006-03-26 19:55:12"
"1837";"TD";"2006-03-31";"K";"230";"219";"101";"76";"75";"28";"2006-04-02 19:55:12"
"5719";"TD";"2006-03-31";"M";"157";"202";"191";"63";"67";"49";"2006-04-02 19:55:12"
"1838";"TD";"2006-04-07";"K";"235";"226";"100";"60";"71";"34";"2006-04-09 19:55:12"
"5720";"TD";"2006-04-07";"M";"166";"217";"178";"54";"60";"50";"2006-04-09 19:55:12"
"1839";"TD";"2006-04-14";"K";"116";"219";"193";"35";"70";"48";"2006-04-16 19:55:12"
"5721";"TD";"2006-04-14";"M";"157";"214";"160";"47";"55";"50";"2006-04-16 19:55:12"
"1840";"TD";"2006-04-21";"K";"229";"210";"69";"71";"58";"23";"2006-04-23 19:55:12"
"5722";"TD";"2006-04-21";"M";"143";"199";"162";"47";"50";"55";"2006-04-23 19:55:12"
"1841";"TD";"2006-04-28";"K";"166";"244";"142";"42";"83";"40";"2006-04-30 19:55:12"
"5723";"TD";"2006-04-28";"M";"159";"212";"181";"45";"57";"63";"2006-04-30 19:55:12"
"1842";"TD";"2006-05-05";"K";"190";"228";"102";"43";"86";"30";"2006-05-07 19:55:12"
"5724";"TD";"2006-05-05";"M";"147";"206";"159";"52";"51";"56";"2006-05-07 19:55:12"
"1843";"TD";"2006-05-12";"K";"111";"197";"213";"35";"65";"70";"2006-05-14 19:55:12"
"5725";"TD";"2006-05-12";"M";"155";"189";"175";"56";"58";"57";"2006-05-14 19:55:12"
"1844";"TD";"2006-05-19";"K";"118";"203";"244";"41";"77";"59";"2006-05-21 19:55:12"
"5726";"TD";"2006-05-19";"M";"172";"216";"171";"65";"60";"53";"2006-05-21 19:55:12"
"1845";"TD";"2006-05-26";"K";"154";"190";"136";"44";"65";"29";"2006-05-28 19:55:12"
